; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404351811584,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1586917742,"CurrentTimeLocal","Wed Apr 15 04:29:02 2020","Hostname","csk064.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.5e-05
; "Time_ContextDestroy [ms]", 3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,3,24,"Success",0.00017,19.40401,19.596031,8.6e-05,0.037328,0.039605,0.000353,0.016494,39.095075,1296,0,648,4.5713421527e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,4,24,"Success",0.000188,19.445908,19.473688,0.000238,0.03855,0.041003,0.00032,0.019097,39.019842,1296,0,648,4.5713421527e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,5,24,"Success",0.000186,19.399465,19.44808,8.8e-05,0.039799,0.038737,0.00034,0.019216,38.94714,1296,0,648,2.8959613086e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,6,24,"Success",0.000174,19.813701,19.443837,0.0001,0.03788,0.047778,0.000459,0.02624,39.370942,1296,0,648,3.7763304632e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,7,24,"Success",0.000195,19.569981,19.482508,8.9e-05,0.038356,0.059036,0.00035,0.016509,39.167834,1296,0,648,2.4164901256e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,8,24,"Success",0.000195,19.329403,19.516038,9e-05,0.037483,0.040376,0.000239,0.019753,38.944475,1296,0,648,3.7045261532e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,9,24,"Success",0.000182,19.527879,19.9147,9.9e-05,0.063847,0.051514,0.000287,0.02395,39.584062,1296,0,648,3.7417585071e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,10,24,"Success",0.000173,19.353109,19.952241,8.7e-05,0.03926,0.037681,0.00024,0.02042,39.404087,1296,0,648,3.6336873757e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,11,24,"Success",0.000175,19.459904,19.576548,8.9e-05,0.040622,0.038506,0.000281,0.020259,39.137966,1296,0,648,3.3663475264e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,0,36,"Warmup",0.000209,16.700938,16.637843,0.0003,0.038592,0.040793,0.00033,0.023398,33.443161,2000,0,1000,3.0347906175e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,1,36,"Warmup",0.000203,16.371194,16.282209,0.000218,0.037892,0.03855,0.000225,0.023077,32.754516,2000,0,1000,3.0609730059e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,2,36,"Success",0.000232,16.455649,16.413183,0.000469,0.0367,0.038047,0.000311,0.023146,32.968502,2000,0,1000,3.0609730059e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,3,36,"Success",0.000173,16.375406,16.546855,0.000297,0.040484,0.0405,0.000389,0.024542,33.029287,2000,0,1000,3.215051163e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,4,36,"Success",0.000178,16.577413,16.7839,0.000309,0.037953,0.040358,0.000264,0.022723,33.463976,2000,0,1000,3.2556761645e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,5,36,"Success",0.000249,16.530643,16.467827,0.000146,0.037434,0.039404,0.000347,0.025985,33.102668,2000,0,1000,3.0347906175e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,6,36,"Success",0.000163,16.600833,16.460847,0.000321,0.034555,0.041063,0.000298,0.022859,33.161828,2000,0,1000,3.7338550621e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,7,36,"Success",0.000203,16.55831,16.731005,0.000311,0.039599,0.040348,0.000283,0.025601,33.39646,2000,0,1000,3.0347906175e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,8,36,"Success",0.00029,16.625927,16.656361,0.000162,0.036399,0.038219,0.000426,0.021048,33.379458,2000,0,1000,3.0609730059e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,9,36,"Success",0.000157,16.612533,16.545084,0.000244,0.036426,0.038437,0.000391,0.023865,33.258298,2000,0,1000,2.9084166653e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,10,36,"Success",0.000192,16.568372,18.91838,0.000291,0.03792,0.040249,0.000424,0.021216,35.587697,2000,0,1000,3.0609730059e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,11,36,"Success",0.000277,16.673287,16.668036,0.000184,0.03742,0.03798,0.0004,0.035071,33.453358,2000,0,1000,3.0609730059e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,0,25,"Warmup",0.000376,29.162438,29.205333,0.000432,0.049823,0.065598,0.000398,0.054611,58.539751,3888,0,1944,2.8205976302e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,1,25,"Warmup",0.000321,29.156177,27.830616,0.00038,0.049699,0.047771,0.000555,0.051571,57.137646,3888,0,1944,2.8205976302e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,2,25,"Success",0.000334,29.413389,28.692447,0.000383,0.051304,0.044187,0.00062,0.069856,58.273298,3888,0,1944,2.8205976302e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,3,25,"Success",0.00033,29.4422,27.934344,0.000358,0.054084,0.047264,0.000568,0.05481,57.534657,3888,0,1944,2.8205976302e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,4,25,"Success",0.000321,29.214939,29.357909,0.000582,0.050648,0.047572,0.000489,0.051298,58.724683,3888,0,1944,2.8205976302e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,5,25,"Success",0.000329,29.252109,28.677016,0.000487,0.046832,0.045653,0.000552,0.04926,58.073211,3888,0,1944,2.8205976302e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,6,25,"Success",0.000308,29.505071,36.325156,0.000414,0.05397,0.046072,0.000533,0.05315,65.986703,3888,0,1944,2.8205976302e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,7,25,"Success",0.000345,29.1866,28.752398,0.000392,0.051313,0.046065,0.000635,0.057225,58.095876,3888,0,1944,2.8205976302e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,8,25,"Success",0.000375,29.245263,28.618325,0.000351,0.066594,0.043854,0.000733,0.054904,58.030989,3888,0,1944,2.8205976302e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,9,25,"Success",0.00035,29.49194,28.797446,0.000378,0.049377,0.048165,0.00074,0.053115,58.442096,3888,0,1944,2.8205976302e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,10,25,"Success",0.000339,29.279664,31.806726,0.000376,0.047645,0.048314,0.000542,0.056461,61.241081,3888,0,1944,2.8205976302e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,11,25,"Success",0.000352,29.334092,29.693217,0.000534,0.048636,0.048181,0.000544,0.054049,59.181117,3888,0,1944,2.7011843126e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,0,45,"Warmup",0.000381,10.442245,9.885602,0.000439,0.055887,0.050686,0.000789,0.053852,20.490424,5488,0,2744,3.9469856561e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,1,45,"Warmup",0.000337,10.498936,9.807317,0.0005,0.073054,0.047646,0.000562,0.049948,20.479156,5488,0,2744,3.9469856561e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,2,45,"Success",0.000383,10.575661,9.847976,0.000372,0.055168,0.046776,0.000438,0.049928,20.577313,5488,0,2744,3.9469856561e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,3,45,"Success",0.000318,10.525334,9.958918,0.00044,0.052277,0.050885,0.000957,0.052288,20.64208,5488,0,2744,3.9469856561e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,4,45,"Success",0.000383,10.491592,9.899955,0.000713,0.056477,0.047486,0.000781,0.054807,20.552657,5488,0,2744,3.9469856561e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,5,45,"Success",0.000522,10.500379,9.809763,0.000618,0.05998,0.050127,0.000724,0.058605,20.482146,5488,0,2744,3.9469856561e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,6,45,"Success",0.00048,10.588608,9.80866,0.000371,0.053571,0.050224,0.000707,0.051384,20.55483,5488,0,2744,3.9469856561e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,7,45,"Success",0.000364,10.507389,9.776169,0.000537,0.057021,0.045606,0.000649,0.052167,20.440325,5488,0,2744,3.9469856561e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,8,45,"Success",0.000482,10.513192,9.92565,0.000435,0.05733,0.050116,0.000643,0.053525,20.601836,5488,0,2744,3.9469856561e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,9,45,"Success",0.000383,10.688916,9.895341,0.000726,0.057319,0.050538,0.000455,0.050468,20.74537,5488,0,2744,3.9469856561e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,10,45,"Success",0.000525,10.542935,9.901769,0.00041,0.054755,0.046463,0.001079,0.053472,20.602042,5488,0,2744,3.9469856561e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,11,45,"Success",0.000298,10.544964,9.891141,0.000526,0.053394,0.048287,0.000811,0.051592,20.591466,5488,0,2744,3.9469856561e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,0,37,"Warmup",0.000305,34.405902,33.846473,0.000743,0.053495,0.049479,0.001309,0.05682,68.415607,10000,0,5000,4.9064747585e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,1,37,"Warmup",0.000324,35.745822,34.204804,0.00068,0.048447,0.070449,0.001402,0.063911,70.136556,10000,0,5000,4.0912266227e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,2,37,"Success",0.000284,34.374498,34.302644,0.000711,0.049027,0.048262,0.001297,0.065437,68.843037,10000,0,5000,4.3548767414e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,3,37,"Success",0.000254,34.661705,33.652655,0.000776,0.048577,0.047504,0.001482,0.067314,68.480806,10000,0,5000,4.2623182925e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,4,37,"Success",0.000295,34.464642,33.837271,0.000771,0.05701,0.05101,0.001305,0.067706,68.480599,10000,0,5000,4.2956633967e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,5,37,"Success",0.000308,34.427279,34.06303,0.000642,0.057061,0.04934,0.001291,0.068614,68.668081,10000,0,5000,4.3482228867e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,6,37,"Success",0.000297,34.229835,34.023762,0.000472,0.05312,0.048637,0.001455,0.067874,68.426119,10000,0,5000,4.4581141693e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,7,37,"Success",0.0003,34.229853,33.884181,0.000797,0.05323,0.047839,0.001208,0.061938,68.27989,10000,0,5000,4.7551485266e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,8,37,"Success",0.00032,36.614401,35.094418,0.000543,0.054073,0.048833,0.001182,0.091244,71.905891,10000,0,5000,4.6468860214e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,9,37,"Success",0.000327,34.635867,33.730411,0.00093,0.050884,0.046592,0.001389,0.06609,68.533233,10000,0,5000,4.4234295628e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,10,37,"Success",0.000309,34.442711,34.09012,0.000829,0.05467,0.051263,0.001291,0.065995,68.707922,10000,0,5000,4.6109673366e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,11,37,"Success",0.000289,34.590282,33.675509,0.000585,0.054274,0.050169,0.000836,0.07028,68.442827,10000,0,5000,4.0882341187e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,0,26,"Warmup",0.00043,41.754908,41.009287,0.000848,0.090457,0.055603,0.000857,0.08815,83.001337,11664,0,5832,5.236229935e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,1,26,"Warmup",0.000287,42.186661,41.338146,0.000828,0.094046,0.052706,0.001099,0.086886,83.761493,11664,0,5832,5.236229935e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,2,26,"Success",0.000315,41.943781,41.842601,0.000967,0.095528,0.053477,0.001535,0.087037,84.026654,11664,0,5832,5.236229935e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,3,26,"Success",0.000308,41.955084,41.939811,0.00089,0.086533,0.05417,0.001613,0.090966,84.129986,11664,0,5832,5.236229935e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,4,26,"Success",0.000326,44.465247,40.860441,0.001171,0.083695,0.049376,0.001452,0.086614,85.548757,11664,0,5832,5.236229935e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,5,26,"Success",0.000323,42.244478,40.652354,0.000675,0.090329,0.049062,0.001065,0.104079,83.143073,11664,0,5832,5.236229935e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,6,26,"Success",0.000363,42.268191,40.666645,0.000961,0.102536,0.051671,0.000806,0.098219,83.189966,11664,0,5832,5.236229935e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,7,26,"Success",0.000281,42.234961,40.993756,0.001113,0.090604,0.054711,0.001106,0.091729,83.469485,11664,0,5832,5.236229935e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,8,26,"Success",0.000339,41.895036,41.596756,0.001044,0.0908,0.055294,0.00152,0.090025,83.732777,11664,0,5832,5.236229935e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,9,26,"Success",0.000309,42.216229,40.770347,0.00122,0.088007,0.051404,0.001371,0.096537,83.226081,11664,0,5832,5.236229935e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,10,26,"Success",0.000339,41.946025,41.671968,0.000979,0.094658,0.054703,0.000965,0.0901,83.860399,11664,0,5832,5.236229935e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,11,26,"Success",0.000325,41.748848,41.48754,0.00105,0.093392,0.055224,0.000828,0.086642,83.475187,11664,0,5832,5.236229935e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,0,27,"Warmup",0.000362,59.418369,59.177158,0.002242,0.117377,0.094327,0.003162,0.290988,119.10491,34992,0,17496,4.4175354899e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,1,27,"Warmup",0.000294,58.787829,58.807776,0.002507,0.115281,0.094006,0.003787,0.322923,118.135417,34992,0,17496,4.4175354899e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,2,27,"Success",0.000365,58.937226,58.320284,0.002199,1.628764,0.092916,0.004535,0.271182,119.258254,34992,0,17496,4.4175354899e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,3,27,"Success",0.000348,59.436759,58.795508,0.002238,0.116435,0.102212,0.003228,0.314137,118.771664,34992,0,17496,4.4175354899e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,4,27,"Success",0.000278,58.947393,58.994556,0.002612,0.118866,0.091253,0.003513,0.28286,118.441983,34992,0,17496,4.4175354899e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,5,27,"Success",0.000281,58.701497,58.726602,0.002022,0.116208,0.099858,0.003689,0.310708,117.961316,34992,0,17496,4.4175354899e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,6,27,"Success",0.000298,59.231466,58.34479,0.002493,0.1146,0.098021,0.002806,0.291559,118.08721,34992,0,17496,4.4175354899e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,7,27,"Success",0.00031,58.829184,59.028241,0.005705,0.114414,0.095508,0.003472,0.271711,118.348958,34992,0,17496,4.4175354899e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,8,27,"Success",0.000388,59.197688,58.961707,0.002199,0.115446,0.095018,0.004249,0.304631,118.681844,34992,0,17496,4.4175354899e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,9,27,"Success",0.000331,58.797956,58.446713,0.002314,0.11489,0.093367,0.003738,0.311034,117.771156,34992,0,17496,4.4175354899e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,10,27,"Success",0.000291,58.920576,59.162662,0.002139,0.116407,0.095064,0.004402,0.312814,118.614897,34992,0,17496,4.4175354899e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,11,27,"Success",0.00026,61.067595,58.235661,0.002275,0.117498,0.093637,0.004047,0.283204,119.805556,34992,0,17496,4.4175354899e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,0,46,"Warmup",0.000381,17.819349,16.173791,0.006944,0.087254,0.080703,0.004321,0.179993,34.353144,38416,0,19208,5.0095361717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,1,46,"Warmup",0.000362,17.629356,15.954528,0.006449,0.082462,0.081866,0.003888,0.184937,33.94434,38416,0,19208,5.0095361717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,2,46,"Success",0.000354,18.220166,15.723383,0.005112,0.08588,0.076005,0.003403,0.177509,34.292624,38416,0,19208,5.0095361717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,3,46,"Success",0.00028,17.566211,16.102205,0.005642,0.08666,0.079178,0.003741,0.172192,34.016551,38416,0,19208,5.0095361717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,4,46,"Success",0.000368,17.565109,16.082283,0.006184,0.101377,0.07988,0.004577,0.165758,34.006283,38416,0,19208,5.0095361717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,5,46,"Success",0.000238,17.834712,15.625813,0.005708,0.085299,0.07972,0.00478,0.161889,33.798806,38416,0,19208,5.0095361717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,6,46,"Success",0.000285,17.39447,16.639232,0.006345,0.085444,0.079365,0.003628,0.178435,34.387732,38416,0,19208,5.0746360644e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,7,46,"Success",0.000311,17.944353,16.291728,0.006619,0.089773,0.078668,0.004318,0.175068,34.591392,38416,0,19208,5.0095361717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,8,46,"Success",0.000324,17.91114,16.212391,0.006856,0.082048,0.080102,0.003568,0.17695,34.473864,38416,0,19208,5.0095361717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,9,46,"Success",0.000323,17.726538,16.086693,0.007369,0.088427,0.092939,0.003362,0.171271,34.178114,38416,0,19208,5.0095361717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,10,46,"Success",0.000323,17.551827,16.224082,0.006071,0.088276,0.080324,0.004143,0.167768,34.123344,38416,0,19208,5.0095361717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,11,46,"Success",0.000316,17.877193,15.893046,0.006552,0.081993,0.080378,0.003896,0.191485,34.135491,38416,0,19208,5.0095361717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",3125,0,0,0,38,"Warmup",0.000328,74.289377,73.865073,0.009219,0.09408,0.077617,0.004544,0.170451,148.512544,50000,0,25000,4.4846093916e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",3125,0,0,1,38,"Warmup",0.000274,74.61448,73.814816,0.009479,0.081803,0.083511,0.004184,0.172293,148.78139,50000,0,25000,4.6004678366e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",3125,0,0,2,38,"Success",0.000395,72.581065,72.832611,0.0091,0.080191,0.086202,0.00539,0.126099,145.72244,50000,0,25000,5.2575566615e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",3125,0,0,3,38,"Success",0.000246,73.030962,72.656906,0.00802,0.079895,0.08263,0.004985,0.133641,145.99773,50000,0,25000,5.2575566615e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",3125,0,0,4,38,"Success",0.000295,74.598086,73.800801,0.007653,0.071997,0.102221,0.004905,0.166145,148.753115,50000,0,25000,4.4601048243e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",3125,0,0,5,38,"Success",0.000334,73.363081,72.652829,0.008892,0.069802,0.077777,0.005119,0.120291,146.298692,50000,0,25000,5.1458751662e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",3125,0,0,6,38,"Success",0.000305,72.904332,74.575282,0.006809,0.074153,0.061872,0.004612,0.133381,147.761422,50000,0,25000,4.6756988209e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",3125,0,0,7,38,"Success",0.000272,74.089999,72.273378,0.008463,0.082213,0.076259,0.005851,0.139955,146.677401,50000,0,25000,4.2016984623e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",3125,0,0,8,38,"Success",0.000297,73.27984,72.893349,0.006798,0.067733,0.076724,0.004821,0.127956,146.458263,50000,0,25000,5.1718232817e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",3125,0,0,9,38,"Success",0.000275,72.872154,72.261309,0.008717,0.063895,0.083312,0.005145,0.124746,145.420404,50000,0,25000,5.1488405075e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",3125,0,0,10,38,"Success",0.000273,72.832854,71.087098,0.008176,0.063684,0.07299,0.005529,0.105002,144.176226,50000,0,25000,5.0133901206e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",3125,0,0,11,38,"Success",0.000313,74.250779,73.244049,0.006974,0.091126,0.089101,0.004437,0.158585,147.845956,50000,0,25000,4.5351399849e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",6561,0,0,0,28,"Warmup",0.000483,71.608989,73.157759,0.006964,0.103231,0.099821,0.008288,0.386844,145.372785,104976,0,52488,4.9529415293e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",6561,0,0,1,28,"Warmup",0.000538,72.020428,72.865953,0.007017,0.130608,0.108637,0.008373,0.36625,145.508705,104976,0,52488,4.9529415293e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",6561,0,0,2,28,"Success",0.00059,73.163326,72.362679,0.008036,0.129589,0.102448,0.007032,0.449004,146.223568,104976,0,52488,4.9529415293e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",6561,0,0,3,28,"Success",0.000547,73.182951,72.282373,0.007067,0.138347,0.102498,0.007449,0.413613,146.135513,104976,0,52488,4.9529415293e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",6561,0,0,4,28,"Success",0.00043,72.921867,72.47461,0.007059,0.130644,0.103253,0.010701,0.425243,146.074524,104976,0,52488,4.9529415293e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",6561,0,0,5,28,"Success",0.000552,73.10864,72.112793,0.007702,0.128439,0.099626,0.008536,0.431431,145.898402,104976,0,52488,4.9529415293e-08,0
