; "SupportedThreads",80,"UsedThreads",80,"TotalMemory",404363345920,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1602080311,"CurrentTimeLocal","Wed Oct  7 16:18:31 2020","Hostname","csk006.cluster","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 8.4e-05
; "Time_ContextDestroy [ms]", 3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2097152,0,0,5,19,"Success",0.010087,3.259111,3.204274,6.475131,2.556081,2.107362,3.644631,1.210122,22.467439,33554448,0,16777216,6.2918128891e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2097152,0,0,6,19,"Success",0.009811,3.210495,3.171867,6.60801,2.686857,2.139494,3.79841,1.462037,23.087531,33554448,0,16777216,6.2918128891e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2097152,0,0,7,19,"Success",0.011386,3.751258,3.777007,6.88887,2.521463,2.033537,3.790518,1.431003,24.205619,33554448,0,16777216,6.2918128891e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2097152,0,0,8,19,"Success",0.011825,3.712964,3.681303,6.757881,2.888983,1.949186,3.79664,1.459634,24.259021,33554448,0,16777216,6.2918128891e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2097152,0,0,9,19,"Success",0.012574,3.714509,3.679043,6.882779,2.448846,2.103256,3.8464,1.419427,24.107588,33554448,0,16777216,6.2918128891e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2097152,0,0,10,19,"Success",0.012877,3.710649,3.678512,6.776351,2.480712,1.905511,3.859253,1.434801,23.859255,33554448,0,16777216,6.2918128891e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",2097152,0,0,11,19,"Success",0.009978,2.92495,2.851339,6.57042,2.362449,1.739111,3.633658,1.196223,21.288799,33554448,0,16777216,6.2918128891e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4194304,0,0,0,20,"Warmup",0.395205,5.390344,4.954994,14.008813,4.472635,4.525975,6.013913,1.399446,41.162155,67108880,0,33554432,5.3949536364e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4194304,0,0,1,20,"Warmup",0.41015,5.315422,4.854592,13.719853,4.002951,4.669483,6.138748,1.40265,40.514548,67108880,0,33554432,5.3949536364e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4194304,0,0,2,20,"Success",0.457112,5.428738,4.878492,13.863373,3.919237,4.85451,6.192294,1.390819,40.985523,67108880,0,33554432,5.3949536364e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4194304,0,0,3,20,"Success",0.447773,5.325772,4.892304,13.896152,3.976093,4.700041,6.264683,1.415924,40.919434,67108880,0,33554432,5.3949536364e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4194304,0,0,4,20,"Success",0.435324,5.335773,4.893077,13.96743,4.095692,4.620868,6.08746,1.400947,40.837311,67108880,0,33554432,5.3949536364e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4194304,0,0,5,20,"Success",0.442612,5.441372,4.900444,13.841842,3.830995,4.677737,5.998902,1.402825,40.53739,67108880,0,33554432,5.3949536364e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4194304,0,0,6,20,"Success",0.456742,5.347253,4.97313,13.996725,3.947688,4.890136,5.980614,1.37864,40.971698,67108880,0,33554432,5.3949536364e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4194304,0,0,7,20,"Success",0.446956,5.312978,4.996215,13.828266,4.022297,4.994541,6.020269,1.394901,41.01712,67108880,0,33554432,5.3949536364e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4194304,0,0,8,20,"Success",0.456295,5.311958,4.869736,13.837311,3.813358,4.843851,6.097821,1.400647,40.631614,67108880,0,33554432,5.3949536364e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4194304,0,0,9,20,"Success",0.428375,5.371842,4.863341,13.793332,4.029138,4.660256,6.107274,1.388903,40.643517,67108880,0,33554432,5.3949536364e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4194304,0,0,10,20,"Success",0.435472,5.368706,4.941683,13.829357,3.966135,4.719073,6.07489,1.374761,40.710793,67108880,0,33554432,5.3949536364e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",4194304,0,0,11,20,"Success",0.426124,5.3677,4.956125,13.938616,4.217351,4.792975,6.107935,1.390806,41.198402,67108880,0,33554432,5.3949536364e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8388608,0,0,0,21,"Warmup",0.411272,8.672681,8.299887,27.546974,7.532312,12.556613,14.6675,2.399315,82.088066,134217744,0,67108864,6.1127859456e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8388608,0,0,1,21,"Warmup",0.400888,8.649116,8.208355,27.393533,7.174269,11.659603,14.846233,1.743053,80.075974,134217744,0,67108864,6.1127859456e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8388608,0,0,2,21,"Success",0.404025,8.59126,8.181294,27.463269,7.233691,11.610477,14.972034,1.77665,80.23356,134217744,0,67108864,6.1127859456e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8388608,0,0,3,21,"Success",0.421051,8.605497,8.194575,27.391336,7.259617,11.172044,14.795258,1.785415,79.625918,134217744,0,67108864,6.1127859456e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8388608,0,0,4,21,"Success",0.404644,8.626239,8.191415,27.089164,7.025185,11.248025,14.832316,1.777805,79.196078,134217744,0,67108864,6.1127859456e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8388608,0,0,5,21,"Success",0.416568,8.679251,8.280308,27.293043,7.330567,11.175293,14.617502,1.758124,79.551515,134217744,0,67108864,6.1127859456e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8388608,0,0,6,21,"Success",0.402973,8.635627,8.183435,27.360951,7.079841,11.337039,14.85904,1.756177,79.615849,134217744,0,67108864,6.1127859456e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8388608,0,0,7,21,"Success",0.402502,8.575426,8.192511,27.518495,7.01367,11.364429,14.564518,1.748045,79.380426,134217744,0,67108864,6.1127859456e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8388608,0,0,8,21,"Success",0.402276,8.67027,8.189983,27.467872,7.314214,11.191265,14.759006,1.745759,79.741449,134217744,0,67108864,6.1127859456e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8388608,0,0,9,21,"Success",0.404009,8.644483,8.212255,27.194248,7.459646,11.528017,14.60942,1.760422,79.813912,134217744,0,67108864,6.1127859456e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8388608,0,0,10,21,"Success",0.418342,8.588447,8.146579,27.344304,7.053262,11.04686,14.53854,1.756893,78.894224,134217744,0,67108864,6.1127859456e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",8388608,0,0,11,21,"Success",0.403295,8.639257,8.191931,27.433642,7.088039,11.13901,14.892653,1.782743,79.571502,134217744,0,67108864,6.1127859456e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16777216,0,0,0,22,"Warmup",0.39765,14.714292,14.460729,52.324541,15.045775,25.895569,29.265785,2.561586,154.667479,268435472,0,134217728,6.3266371131e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16777216,0,0,1,22,"Warmup",0.436344,14.688356,14.469134,52.78589,14.844395,25.170971,29.349254,2.562395,154.308075,268435472,0,134217728,6.3266371131e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16777216,0,0,2,22,"Success",0.458958,14.803326,14.452569,52.737577,14.915047,25.778411,29.726986,2.656418,155.530777,268435472,0,134217728,6.3266371131e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16777216,0,0,3,22,"Success",0.452499,14.756501,14.41014,52.935944,14.453635,25.644274,29.442414,2.582408,154.679149,268435472,0,134217728,6.3266371131e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16777216,0,0,4,22,"Success",0.452821,14.686004,14.479997,52.896304,14.477565,25.631865,29.364011,2.584142,154.574581,268435472,0,134217728,6.3266371131e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16777216,0,0,5,22,"Success",0.452693,14.725075,14.394091,52.984336,15.144052,26.138546,29.388364,2.69382,155.921996,268435472,0,134217728,6.3266371131e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16777216,0,0,6,22,"Success",0.435461,14.748661,14.495942,53.311998,14.85895,25.674374,29.454936,2.568193,155.550321,268435472,0,134217728,6.3266371131e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16777216,0,0,7,22,"Success",0.448944,14.680572,14.394083,52.665015,15.388649,26.954665,29.079001,2.635738,156.248324,268435472,0,134217728,6.3266371131e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16777216,0,0,8,22,"Success",0.401833,14.729328,14.385642,52.354278,14.836327,26.466588,29.326544,2.566941,155.068538,268435472,0,134217728,6.3266371131e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16777216,0,0,9,22,"Success",0.450006,14.755387,14.42057,52.954966,14.685126,26.282047,28.94184,2.584661,155.075841,268435472,0,134217728,6.3266371131e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16777216,0,0,10,22,"Success",0.436141,14.784625,14.449748,52.59787,15.536188,24.823147,29.20606,2.544679,154.379697,268435472,0,134217728,6.3266371131e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",16777216,0,0,11,22,"Success",0.454062,14.818603,14.325854,52.928048,14.818741,26.085564,29.140127,2.559547,155.13178,268435472,0,134217728,6.3266371131e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",33554432,0,0,0,23,"Warmup",0.426215,27.144474,26.71132,103.388014,33.175113,54.528029,58.21333,4.161533,307.74924,536870928,0,268435456,7.2783164099e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",33554432,0,0,1,23,"Warmup",0.436782,26.924426,26.649004,105.26399,31.142283,51.98757,56.977267,4.108605,303.491795,536870928,0,268435456,7.2783164099e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",33554432,0,0,2,23,"Success",0.437295,25.901352,26.402627,105.097555,33.11304,51.532171,57.736439,4.194366,304.416664,536870928,0,268435456,7.2783164099e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",33554432,0,0,3,23,"Success",0.43556,26.938603,26.663646,105.053997,32.854571,52.617351,57.298876,4.151918,306.01597,536870928,0,268435456,7.2783164099e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",33554432,0,0,4,23,"Success",0.453228,26.998856,26.600718,104.833102,31.428284,53.382568,58.060899,4.169457,305.928975,536870928,0,268435456,7.2783164099e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",33554432,0,0,5,23,"Success",0.451516,26.884063,26.474038,104.729943,32.100973,54.133731,57.677461,4.117857,306.571202,536870928,0,268435456,7.2783164099e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",33554432,0,0,6,23,"Success",0.438162,25.933343,25.464311,105.23066,31.846602,54.96282,57.625275,4.115525,305.618087,536870928,0,268435456,7.2783164099e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",33554432,0,0,7,23,"Success",0.458794,26.943192,26.597541,105.777126,31.56694,50.75374,58.138026,4.153902,304.390947,536870928,0,268435456,7.2783164099e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",33554432,0,0,8,23,"Success",0.450041,29.490352,29.083773,104.701056,29.56416,55.030197,57.101755,4.118457,309.541162,536870928,0,268435456,7.2783164099e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",33554432,0,0,9,23,"Success",0.439052,27.111971,26.53999,105.54504,32.497004,54.003703,58.202406,4.163448,308.504098,536870928,0,268435456,7.2783164099e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",33554432,0,0,10,23,"Success",0.437448,25.973113,25.562504,104.594541,32.455965,53.153084,57.986689,4.163589,304.328033,536870928,0,268435456,7.2783164099e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",33554432,0,0,11,23,"Success",0.451131,25.832771,25.551013,105.051789,30.531042,50.292584,57.719217,4.113476,299.544617,536870928,0,268435456,7.2783164099e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",67108864,0,0,0,24,"Warmup",0.00944,51.507098,52.883116,206.934918,64.165571,116.50208,114.941216,7.248164,614.192863,1073741840,0,536870912,6.6564462302e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",67108864,0,0,1,24,"Warmup",0.009238,51.30723,51.597818,209.085189,66.585379,116.088572,115.350847,7.158473,617.184796,1073741840,0,536870912,6.6564462302e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",67108864,0,0,2,24,"Success",0.00803,51.498592,51.616643,209.717538,66.007997,119.03872,115.077191,7.178156,620.144459,1073741840,0,536870912,6.6564462302e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",67108864,0,0,3,24,"Success",0.008983,51.306247,51.718517,209.459197,70.828443,119.318375,114.135862,7.225203,624.002172,1073741840,0,536870912,6.6564462302e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",67108864,0,0,4,24,"Success",0.00919,50.851534,51.631946,208.798818,67.091963,116.468397,115.615925,7.23913,617.708625,1073741840,0,536870912,6.6564462302e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",67108864,0,0,5,24,"Success",0.009539,51.411467,51.646122,209.032917,66.268228,114.238521,114.924404,7.222371,614.754879,1073741840,0,536870912,6.6564462302e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",67108864,0,0,6,24,"Success",0.008406,51.171486,51.704964,208.821266,63.38418,121.439796,114.661513,7.285648,618.478382,1073741840,0,536870912,6.6564462302e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",67108864,0,0,7,24,"Success",0.008478,51.411248,51.629817,209.826349,65.374616,116.0307,114.255003,7.296784,615.83467,1073741840,0,536870912,6.6564462302e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",67108864,0,0,8,24,"Success",0.009092,51.159796,51.532045,209.050511,63.65712,121.649631,112.931406,7.164254,617.15565,1073741840,0,536870912,6.6564462302e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",67108864,0,0,9,24,"Success",0.008919,51.206947,51.597583,209.010809,67.03509,115.475572,115.497929,7.114471,616.948643,1073741840,0,536870912,6.6564462302e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",67108864,0,0,10,24,"Success",0.008679,50.269389,51.632402,208.924793,66.271438,119.558255,114.338444,7.066378,618.071672,1073741840,0,536870912,6.6564462302e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",67108864,0,0,11,24,"Success",0.009047,51.163944,51.6571,209.074061,65.43224,116.167743,114.835397,7.178844,615.519882,1073741840,0,536870912,6.6564462302e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",134217728,0,0,0,25,"Warmup",0.404855,99.258511,100.467955,408.874214,156.555841,250.251187,228.733278,12.890992,1257.438568,2147483664,0,1073741824,7.1137379278e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",134217728,0,0,1,25,"Warmup",0.402861,99.040128,99.828579,416.501731,150.9996,251.258724,224.448482,12.799383,1255.281265,2147483664,0,1073741824,7.1137379278e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",134217728,0,0,2,25,"Success",0.405942,98.2129,99.793013,414.624362,156.058189,248.23379,229.07677,12.842591,1259.249374,2147483664,0,1073741824,7.1137379278e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",134217728,0,0,3,25,"Success",0.406913,98.841154,99.909015,416.27382,158.234473,254.151516,228.863205,13.001573,1269.683353,2147483664,0,1073741824,7.1137379278e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",134217728,0,0,4,25,"Success",0.41143,99.211385,99.803495,414.853535,154.899485,251.694973,229.192893,12.980267,1263.049253,2147483664,0,1073741824,7.1137379278e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",134217728,0,0,5,25,"Success",0.423472,97.809946,99.737109,415.829652,149.366952,252.820702,226.318182,12.925134,1255.232475,2147483664,0,1073741824,7.1137379278e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",134217728,0,0,6,25,"Success",0.424363,99.19821,99.794619,416.301024,151.011876,248.892746,227.510134,12.872676,1256.007288,2147483664,0,1073741824,7.1137379278e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",134217728,0,0,7,25,"Success",0.401993,98.96704,99.765511,417.115131,143.69314,253.810215,228.419329,12.847473,1255.021876,2147483664,0,1073741824,7.1137379278e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",134217728,0,0,8,25,"Success",0.403848,98.962094,99.822466,414.417786,149.21983,241.944202,226.105786,12.986794,1243.864408,2147483664,0,1073741824,7.1137379278e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",134217728,0,0,9,25,"Success",0.403856,99.231539,99.756317,417.174268,157.031192,258.061837,228.583432,13.071936,1273.315809,2147483664,0,1073741824,7.1137379278e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",134217728,0,0,10,25,"Success",0.400601,98.648892,99.739297,415.054298,148.042008,248.342949,228.446364,12.735578,1251.411944,2147483664,0,1073741824,7.1137379278e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",134217728,0,0,11,25,"Success",0.401577,99.101126,100.31507,415.425493,148.938752,252.739228,224.826029,12.92051,1254.669302,2147483664,0,1073741824,7.1137379278e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,0,26,"Warmup",0.428506,194.429612,196.337351,818.278024,341.573648,516.691388,446.413206,24.705163,2538.858519,4294967312,0,2147483648,6.6459847597e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,1,26,"Warmup",0.405948,194.019856,195.499836,826.153476,298.936617,566.031858,448.010198,24.733595,2553.792927,4294967312,0,2147483648,6.6459847597e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,2,26,"Success",0.398594,192.213762,196.287331,829.105809,379.894169,492.668463,451.697697,24.624072,2566.891545,4294967312,0,2147483648,6.6459847597e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,3,26,"Success",0.402174,194.16922,197.182756,828.74102,280.987142,476.474892,454.465263,24.878146,2457.302385,4294967312,0,2147483648,6.6459847597e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,4,26,"Success",0.397317,194.371286,195.93934,827.848127,298.150136,505.625955,454.678529,24.705847,2501.718519,4294967312,0,2147483648,6.6459847597e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,5,26,"Success",0.421033,193.106845,196.041025,832.203617,314.907411,497.58972,452.203563,24.862427,2511.337456,4294967312,0,2147483648,6.6459847597e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,6,26,"Success",0.421228,194.498462,195.769105,829.04511,318.93031,490.813692,457.121325,24.649444,2511.250399,4294967312,0,2147483648,6.6459847597e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,7,26,"Success",0.398986,194.653782,196.292871,828.963655,329.323422,478.464799,450.405847,24.858998,2503.363918,4294967312,0,2147483648,6.6459847597e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,8,26,"Success",0.398513,194.466788,195.736398,831.570598,311.47946,516.309205,450.419322,24.651163,2525.033302,4294967312,0,2147483648,6.6459847597e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,9,26,"Success",0.402932,195.025172,195.429784,828.627176,305.633895,491.132263,453.69412,24.686547,2494.633821,4294967312,0,2147483648,6.6459847597e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,10,26,"Success",0.397047,194.357241,195.420774,827.50359,378.498694,474.172984,447.505613,24.830335,2542.687947,4294967312,0,2147483648,6.6459847597e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",268435456,0,0,11,26,"Success",0.432339,194.978075,196.699009,829.585932,337.194639,538.165983,447.988428,24.692357,2569.738332,4294967312,0,2147483648,6.6459847597e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",536870912,0,0,0,27,"Warmup",0.41143,388.612824,385.361169,1619.429669,500.569345,857.348126,893.798179,47.427048,4692.9596,8589934608,0,4294967296,7.0833966104e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",536870912,0,0,1,27,"Warmup",0.405106,383.235971,384.293831,1692.512713,595.141023,846.090497,898.000294,48.231276,4847.912498,8589934608,0,4294967296,7.0833966104e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",536870912,0,0,2,27,"Success",0.420482,382.100171,384.496864,1693.557397,583.757168,893.226566,893.852625,48.431378,4879.844701,8589934608,0,4294967296,7.0833966104e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",536870912,0,0,3,27,"Success",0.421075,382.457946,385.838648,1696.334265,509.11884,846.08648,894.144019,48.166388,4762.569663,8589934608,0,4294967296,7.0833966104e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",536870912,0,0,4,27,"Success",0.407386,378.691868,388.039977,1688.6171,581.928009,857.548903,897.498123,48.030194,4840.764007,8589934608,0,4294967296,7.0833966104e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",536870912,0,0,5,27,"Success",0.415683,381.023539,384.019734,1675.2357,576.408976,872.291363,884.307099,47.578768,4821.282426,8589934608,0,4294967296,7.0833966104e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",536870912,0,0,6,27,"Success",0.440848,382.826856,384.10797,1681.684934,545.307256,838.977402,897.644168,48.197133,4779.188433,8589934608,0,4294967296,7.0833966104e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",536870912,0,0,7,27,"Success",0.423073,383.504981,386.053579,1675.517853,512.053194,863.436178,892.922503,48.544603,4762.457353,8589934608,0,4294967296,7.0833966104e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",536870912,0,0,8,27,"Success",0.410272,382.155089,384.225821,1678.06669,498.667444,848.957584,893.145396,47.716497,4733.346349,8589934608,0,4294967296,7.0833966104e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",536870912,0,0,9,27,"Success",0.409605,380.755654,384.043462,1679.120379,508.603455,831.433296,894.744728,48.563952,4727.676278,8589934608,0,4294967296,7.0833966104e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",536870912,0,0,10,27,"Success",0.413619,382.528117,383.938948,1674.236313,492.048464,847.503435,891.183055,48.493455,4720.346919,8589934608,0,4294967296,7.0833966104e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",536870912,0,0,11,27,"Success",0.412824,382.391232,384.00271,1679.23854,594.706256,850.970385,889.562405,47.532627,4828.818715,8589934608,0,4294967296,7.0833966104e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1073741824,0,0,0,28,"Warmup",0.416941,774.539037,762.478147,3291.941537,1380.190144,2551.49579,1822.088651,95.586258,10678.738346,17179869200,0,8589934592,6.191653462e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1073741824,0,0,1,28,"Warmup",0.44429,761.399683,764.38305,3370.889887,1463.289274,2300.092397,1793.584493,96.132194,10550.217625,17179869200,0,8589934592,6.191653462e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1073741824,0,0,2,28,"Success",0.426629,757.469007,764.804739,3382.653211,1474.307591,2119.542515,1799.383651,95.854848,10394.443756,17179869200,0,8589934592,6.191653462e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1073741824,0,0,3,28,"Success",0.413348,800.902362,790.793468,3363.84939,1650.150383,2312.695576,1813.661502,96.539862,10829.007477,17179869200,0,8589934592,6.191653462e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1073741824,0,0,4,28,"Success",0.443119,755.736143,763.508934,3324.068294,1331.690001,2047.26417,1796.230497,97.113541,10116.056847,17179869200,0,8589934592,6.191653462e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1073741824,0,0,5,28,"Success",0.433741,755.398006,764.515746,3328.515616,1814.67056,2474.308544,1781.227763,95.28525,11014.356686,17179869200,0,8589934592,6.191653462e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1073741824,0,0,6,28,"Success",0.412961,756.057002,759.726737,3350.782682,1473.865633,2245.613006,1816.973829,96.232062,10499.66583,17179869200,0,8589934592,6.191653462e-17,0
"Fftw_mkl_gnuwrapper","Outplace","Real","double",1,"powerof2",1073741824,0,0,7,28,"Success",0.417406,772.520353,758.504094,3603.711227,2031.177835,2478.696004,1091.580998,94.083091,10830.692872,17179869200,0,8589934592,6.191653462e-17,0
