; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",16693903360,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1533795733,"CurrentTimeLocal","Thu Aug  9 09:22:13 2018","Hostname","localhost.localdomain","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000189
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","double",2,"oddshape",255,257,0,6,1,"Success",0.010291,172.257347,82.778026,0.05546,3.460507,3.718445,0.081402,0.021433,262.384708,526320,0,524280,1.8810208754e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",255,257,0,7,1,"Success",0.010528,147.525145,71.792962,0.054605,3.383351,3.250276,0.054411,0.010023,226.081977,526320,0,524280,1.7867520842e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",255,257,0,8,1,"Success",0.010101,125.053185,62.254257,0.069099,3.438084,3.257677,0.057584,0.010961,194.152028,526320,0,524280,1.7867520842e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",255,257,0,9,1,"Success",0.010183,127.02726,62.288075,0.070386,3.448333,3.179249,0.048888,0.015618,196.089028,526320,0,524280,1.7867520842e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",255,257,0,10,1,"Success",0.011551,125.014727,62.921759,0.088356,3.565703,3.209064,0.047391,0.015,194.874314,526320,0,524280,1.7867520842e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",255,257,0,11,1,"Success",0.012368,129.06476,64.136472,0.069545,3.347526,3.542879,0.114632,0.028641,200.318188,526320,0,524280,1.7867520842e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",256,267,0,0,4,"Warmup",0.00102,150.71009,136.810222,0.095596,1.888244,1.9575,0.050841,0.006779,291.521276,548864,0,546816,1.8983256116e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",256,267,0,1,4,"Warmup",0.012196,152.192219,133.132205,0.078697,1.745808,1.968394,0.06383,0.004395,289.198544,548864,0,546816,1.8983256116e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",256,267,0,2,4,"Success",0.011209,152.889076,136.828029,0.094115,2.249024,1.925147,0.072707,0.021341,294.091701,548864,0,546816,1.8613420598e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",256,267,0,3,4,"Success",0.012014,155.039561,137.407015,0.117289,2.051408,2.0525,0.071799,0.011199,296.763759,548864,0,546816,1.8894268523e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",256,267,0,4,4,"Success",0.012152,152.013164,135.904816,0.080403,1.731226,1.861471,0.042003,0.004373,291.650422,548864,0,546816,1.8983256116e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",256,267,0,5,4,"Success",0.010086,152.880163,136.785357,0.087799,1.843305,1.865227,0.042788,0.004957,293.520586,548864,0,546816,1.8983256116e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",256,267,0,6,4,"Success",0.010491,149.790862,135.299245,0.078565,1.775197,1.955869,0.079657,0.005192,288.995847,548864,0,546816,1.8983256116e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",256,267,0,7,4,"Success",0.00988,154.861914,154.821663,0.122703,3.256984,3.101311,0.105978,0.015734,316.297412,548864,0,546816,1.9093836732e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",256,267,0,8,4,"Success",0.025847,193.584654,169.180784,0.109843,3.206409,6.009437,0.135562,0.019897,372.274078,548864,0,546816,1.9093836732e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",256,267,0,9,4,"Success",0.022037,192.700869,165.801396,0.108235,2.042591,2.046493,0.095553,0.013548,362.831899,548864,0,546816,1.8894268523e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",256,267,0,10,4,"Success",0.021401,192.424236,176.872714,0.120124,3.270428,3.783213,0.409799,0.060174,376.963795,548864,0,546816,1.8863075023e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",256,267,0,11,4,"Success",0.121986,194.353475,166.655623,0.133524,3.17438,2.747728,0.124214,0.019576,367.331693,548864,0,546816,1.8983256116e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",511,513,0,0,2,"Warmup",0.002065,461.238112,434.399313,0.391617,12.50426,11.032864,0.440124,0.041389,920.05224,2101232,0,2097144,2.56821498e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",511,513,0,1,2,"Warmup",0.040512,463.450404,518.277523,0.385778,11.125152,11.151566,0.44909,0.036674,1004.918293,2101232,0,2097144,2.5918334073e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",511,513,0,2,2,"Success",0.038353,461.585906,444.824782,0.34235,10.816172,10.378038,0.410852,0.035402,928.434108,2101232,0,2097144,2.5568277169e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",511,513,0,3,2,"Success",0.033977,456.525591,436.819934,0.34582,8.49051,7.260444,0.392735,0.024955,909.895467,2101232,0,2097144,2.5568277169e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",511,513,0,4,2,"Success",0.028526,320.023536,296.717338,0.336099,6.074815,6.257832,0.417831,0.026695,629.884022,2101232,0,2097144,2.5751097925e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",511,513,0,5,2,"Success",0.020481,311.829779,295.586321,0.409908,6.199068,6.225341,0.441704,0.029338,620.743396,2101232,0,2097144,2.5751097925e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",511,513,0,6,2,"Success",0.019049,322.59078,300.486492,0.424304,7.544726,6.314477,0.230509,0.020098,637.631725,2101232,0,2097144,2.5751097925e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",511,513,0,7,2,"Success",0.025496,323.661759,287.80481,0.30768,5.99178,6.000423,0.354583,0.023326,624.17102,2101232,0,2097144,2.5751097925e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",511,513,0,8,2,"Success",0.018518,312.235954,288.849771,0.312977,5.888201,6.073894,0.343136,0.027697,613.75127,2101232,0,2097144,2.5751097925e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",511,513,0,9,2,"Success",0.018168,307.995357,341.233218,0.323984,6.350051,6.007547,0.33633,0.028013,662.293658,2101232,0,2097144,2.4932676248e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",511,513,0,10,2,"Success",0.019287,310.190128,292.962532,0.305553,6.251014,6.136941,0.380912,0.029401,616.27709,2101232,0,2097144,2.5751097925e-16,0
"Fftw","Inplace","Real","double",2,"oddshape",511,513,0,11,2,"Success",0.022014,309.623933,288.592076,0.317325,6.014787,6.203459,0.353913,0.027989,611.157282,2101232,0,2097144,2.5751097925e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",31,29,30,0,0,"Warmup",0.008049,182.015982,178.871732,0.025905,0.494564,0.4571,0.014803,0.007772,361.896642,230144,0,215760,1.5590613501e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",31,29,30,1,0,"Warmup",0.008477,182.385408,179.179789,0.02517,0.381327,0.383545,0.018135,0.006632,362.389224,230144,0,215760,1.5517555646e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",31,29,30,2,0,"Success",0.007998,180.589782,178.777062,0.025049,0.380699,0.381462,0.013946,0.006769,360.183411,230144,0,215760,1.5564841551e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",31,29,30,3,0,"Success",0.008439,182.012939,178.833422,0.02451,0.397948,0.380687,0.014859,0.004052,361.677682,230144,0,215760,1.5838754138e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",31,29,30,4,0,"Success",0.00782,181.519811,182.712381,0.024891,0.417515,0.377858,0.013929,0.007317,365.082219,230144,0,215760,1.5590613501e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",31,29,30,5,0,"Success",0.00806,181.150255,179.552524,0.025064,0.382326,0.380259,0.013854,0.006724,361.519753,230144,0,215760,1.5517555646e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",31,29,30,6,0,"Success",0.008135,181.814708,179.054429,0.02402,0.415202,0.382295,0.01476,0.009681,361.724013,230144,0,215760,1.5590613501e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",31,29,30,7,0,"Success",0.007792,181.01301,179.580438,0.025216,0.384776,0.409272,0.014003,0.006685,361.441846,230144,0,215760,1.5517555646e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",31,29,30,8,0,"Success",0.00806,181.383924,179.733325,0.025061,0.385951,0.413392,0.014192,0.007012,361.971978,230144,0,215760,1.5517555646e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",31,29,30,9,0,"Success",0.008065,181.008643,180.100261,0.025383,0.393547,0.380719,0.014951,0.003981,361.936272,230144,0,215760,1.5728421565e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",31,29,30,10,0,"Success",0.008097,181.760432,180.759166,0.025261,0.38193,0.463185,0.014987,0.007538,363.421698,230144,0,215760,1.5517555646e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",31,29,30,11,0,"Success",0.008689,182.196854,179.327498,0.025042,0.394853,0.405721,0.016313,0.006805,362.382394,230144,0,215760,1.5590613501e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",49,81,51,0,7,"Warmup",0.001805,74.67256,72.961614,0.234477,2.198699,2.320844,0.370761,0.016534,152.778099,1651104,0,1619352,1.5011358374e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",49,81,51,1,7,"Warmup",0.0234,81.948308,82.360496,0.161256,3.073358,2.387296,0.223617,0.013981,170.192698,1651104,0,1619352,1.5011358374e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",49,81,51,2,7,"Success",0.023028,89.677189,88.076995,0.840391,2.684602,2.373575,0.246768,0.011514,183.935135,1651104,0,1619352,1.5011358374e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",49,81,51,3,7,"Success",0.023712,92.705546,85.452138,0.160911,2.168996,2.222934,0.286962,0.010248,183.032503,1651104,0,1619352,1.5011358374e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",49,81,51,4,7,"Success",0.040029,92.357781,76.431718,0.28368,2.331895,2.234815,0.281462,0.010842,173.973136,1651104,0,1619352,1.5011358374e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",49,81,51,5,7,"Success",0.024676,76.73616,84.737808,0.217057,2.248138,2.181644,0.192121,0.010507,166.349238,1651104,0,1619352,1.5011358374e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",49,81,51,6,7,"Success",0.02324,92.671095,85.875959,0.168605,2.110544,2.634232,0.881485,0.046261,184.412916,1651104,0,1619352,1.5011358374e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",49,81,51,7,7,"Success",0.059338,93.342536,74.606538,0.216662,2.392777,2.281469,0.295885,0.011743,173.207958,1651104,0,1619352,1.5011358374e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",49,81,51,8,7,"Success",0.022964,74.747368,80.745267,0.206195,2.434285,2.247452,0.191452,0.010345,160.606302,1651104,0,1619352,1.5011358374e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",49,81,51,9,7,"Success",0.023188,87.070741,86.489637,0.166508,2.156795,2.810933,1.067902,0.035869,179.823145,1651104,0,1619352,1.5011358374e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",49,81,51,10,7,"Success",0.066179,88.869749,90.569374,0.824572,3.481458,4.062799,0.30984,0.016748,188.202503,1651104,0,1619352,1.5011358374e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",49,81,51,11,7,"Success",0.033361,80.909449,73.16223,0.329239,2.231053,2.232875,0.201165,0.009548,159.110031,1651104,0,1619352,1.5011358374e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",63,67,65,0,1,"Warmup",0.002309,121.059982,120.273828,0.367884,5.453764,5.362721,0.52967,0.014533,253.065726,2228688,0,2194920,1.9768053048e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",63,67,65,1,1,"Warmup",0.028817,123.277273,126.26148,0.287202,5.461732,5.641901,0.474134,0.011868,261.445271,2228688,0,2194920,1.9518975741e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",63,67,65,2,1,"Success",0.0379,128.875086,118.160239,0.34702,6.031034,5.427317,0.353597,0.012906,259.24621,2228688,0,2194920,1.9768053048e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",63,67,65,3,1,"Success",0.025845,122.003838,118.725356,0.417477,5.278475,5.540837,0.551085,0.012745,252.55703,2228688,0,2194920,1.9518975741e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",63,67,65,4,1,"Success",0.049271,127.067443,138.407258,0.318802,5.502769,5.409692,0.523585,0.012601,277.292268,2228688,0,2194920,1.9518975741e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",63,67,65,5,1,"Success",0.050618,124.420436,118.861308,0.376567,5.704821,5.689026,0.508352,0.02822,255.640314,2228688,0,2194920,1.9518975741e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",63,67,65,6,1,"Success",0.024532,122.5446,122.143576,0.342056,5.570834,5.305806,0.484585,0.012274,256.42914,2228688,0,2194920,1.9518975741e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",63,67,65,7,1,"Success",0.027756,123.870098,120.514892,0.379079,5.516939,5.92685,0.786505,0.021822,257.045092,2228688,0,2194920,1.9518975741e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",63,67,65,8,1,"Success",0.028017,128.140351,124.388272,0.241597,6.012487,5.598042,0.326914,0.012213,264.749069,2228688,0,2194920,1.9518975741e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",63,67,65,9,1,"Success",0.024873,120.88771,121.601224,0.237585,6.092216,5.683773,0.334852,0.012125,254.875432,2228688,0,2194920,1.9518975741e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",63,67,65,10,1,"Success",0.024034,121.106672,118.666645,0.404554,5.605222,5.477129,0.468854,0.013118,251.767179,2228688,0,2194920,1.9518975741e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",63,67,65,11,1,"Success",0.023339,120.724167,123.016035,0.368602,5.512036,5.491104,0.48782,0.012167,255.636726,2228688,0,2194920,1.9518975741e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",126,127,129,0,2,"Warmup",0.011235,974.138734,959.270541,6.092821,61.007172,58.701632,3.598057,0.028583,2062.851044,16642080,0,16514064,2.655174065e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",126,127,129,1,2,"Warmup",0.03204,866.530409,839.991561,3.461081,57.075106,57.876044,3.806003,0.018481,1828.792408,16642080,0,16514064,2.7368940691e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",126,127,129,2,2,"Success",0.031581,838.173049,816.618527,3.613169,55.57441,57.327467,3.529873,0.030054,1774.900054,16642080,0,16514064,2.7368940691e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",126,127,129,3,2,"Success",0.030639,844.595714,820.359698,6.049528,59.778709,57.2468,3.731956,0.020569,1791.815762,16642080,0,16514064,2.7368940691e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",126,127,129,4,2,"Success",0.031979,846.454862,810.606348,3.327085,54.768263,56.973231,3.298507,0.016935,1775.478992,16642080,0,16514064,2.7368940691e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",126,127,129,5,2,"Success",0.031264,834.314516,905.135404,3.481386,62.358017,87.730961,4.107079,0.025177,1897.185421,16642080,0,16514064,2.7368940691e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",126,127,129,6,2,"Success",0.03242,976.527592,876.960751,3.338795,73.175551,68.006886,9.950774,0.018064,2008.013086,16642080,0,16514064,2.655174065e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",126,127,129,7,2,"Success",0.032157,867.469387,847.713873,3.301952,60.009789,67.290628,4.988991,0.019278,1850.827693,16642080,0,16514064,2.655174065e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",126,127,129,8,2,"Success",0.031551,996.463794,902.38306,3.418068,55.289717,58.272344,3.767433,0.01927,2019.647278,16642080,0,16514064,2.655174065e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",126,127,129,9,2,"Success",0.034673,877.058596,908.101756,3.80216,63.296487,60.371289,8.935553,0.020366,1921.623194,16642080,0,16514064,2.655174065e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",126,127,129,10,2,"Success",0.035448,919.736271,845.280501,3.916111,53.653492,57.725137,4.580867,0.043011,1884.972995,16642080,0,16514064,2.7368940691e-16,0
"Fftw","Inplace","Real","double",3,"oddshape",126,127,129,11,2,"Success",0.037339,878.089433,862.892036,3.396734,55.600818,56.47744,3.864279,0.016625,1860.377339,16642080,0,16514064,2.7368940691e-16,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,0,3,"Warmup",0.000936,2056.191951,2595.680637,0.033004,0.132857,0.11825,0.015139,0.005048,4652.178683,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,1,3,"Warmup",0.00729,2058.030841,2581.435467,0.034097,0.132585,0.114643,0.013969,0.005621,4639.775744,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,2,3,"Success",0.007139,2029.68225,2591.127777,0.031205,0.119121,0.10723,0.014645,0.005613,4621.095949,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,3,3,"Success",0.007152,2056.614171,2580.621203,0.030834,0.119713,0.106537,0.014787,0.005323,4637.520557,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,4,3,"Success",0.007507,2039.788736,2583.874134,0.031024,0.12174,0.107421,0.01427,0.005067,4623.95075,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,5,3,"Success",0.007256,2041.973797,2584.914327,0.032514,0.122473,0.108327,0.014652,0.005538,4627.179746,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,6,3,"Success",0.007348,2037.093745,2587.372966,0.030904,0.119804,0.115058,0.014366,0.005564,4624.760546,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,7,3,"Success",0.008068,2038.998599,2576.573586,0.031313,0.155151,0.1157,0.015436,0.009049,4615.908065,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,8,3,"Success",0.007019,2036.040739,2585.904155,0.029458,0.119328,0.107195,0.014491,0.005372,4622.228534,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,9,3,"Success",0.00693,2033.066319,3443.76173,0.033143,0.208292,0.181401,0.024394,0.011313,5477.294636,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,10,3,"Success",0.014386,2918.827522,2986.301776,0.032131,0.13897,0.105736,0.014472,0.005497,5905.441351,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",32768,0,0,11,3,"Success",0.007603,2033.18183,2579.526059,0.037742,0.165876,0.200663,0.02145,0.010604,4613.152846,262160,0,262144,0,0
"Fftw","Inplace","Real","double",1,"powerof2",65536,0,0,0,4,"Warmup",0.00196,4247.335646,3215.198678,0.066505,0.350452,0.258549,0.043576,0.009487,7463.265857,524304,0,524288,0,0
"Fftw","Inplace","Real","double",1,"powerof2",65536,0,0,1,4,"Warmup",0.011288,2779.645727,3275.206329,0.041459,0.260222,0.243689,0.03512,0.006916,6055.451655,524304,0,524288,0,0
"Fftw","Inplace","Real","double",1,"powerof2",65536,0,0,2,4,"Success",0.009014,2805.430807,3175.097869,0.062868,0.264498,0.27604,0.040393,0.007625,5981.190117,524304,0,524288,0,0
"Fftw","Inplace","Real","double",1,"powerof2",65536,0,0,3,4,"Success",0.010007,2775.822262,3297.489732,0.073307,0.384219,0.359859,0.043132,0.013716,6074.197313,524304,0,524288,0,0
"Fftw","Inplace","Real","double",1,"powerof2",65536,0,0,4,4,"Success",0.011865,2788.969261,3175.314152,0.068693,0.324234,0.266668,0.036089,0.008995,5965.001163,524304,0,524288,0,0
"Fftw","Inplace","Real","double",1,"powerof2",65536,0,0,5,4,"Success",0.010625,2783.303005,3179.396942,0.062741,0.260984,0.247798,0.037654,0.007421,5963.328219,524304,0,524288,0,0
"Fftw","Inplace","Real","double",1,"powerof2",65536,0,0,6,4,"Success",0.010025,2846.148182,3523.889084,0.040173,0.256956,0.251292,0.034575,0.006988,6370.638056,524304,0,524288,0,0
"Fftw","Inplace","Real","double",1,"powerof2",65536,0,0,7,4,"Success",0.009283,3123.156832,3318.474701,0.040817,0.27552,0.242393,0.033543,0.019168,6442.253385,524304,0,524288,0,0
"Fftw","Inplace","Real","double",1,"powerof2",65536,0,0,8,4,"Success",0.009157,2792.502654,3145.931344,0.060538,0.265814,0.2482,0.037669,0.006913,5939.06329,524304,0,524288,0,0
"Fftw","Inplace","Real","double",1,"powerof2",65536,0,0,9,4,"Success",0.009902,3534.293186,4977.467955,0.085784,0.448121,0.629644,0.068344,0.017809,8513.021921,524304,0,524288,0,0
"Fftw","Inplace","Real","double",1,"powerof2",65536,0,0,10,4,"Success",0.027247,2824.862611,3150.653796,0.065141,0.267153,0.248052,0.045501,0.029382,5976.20013,524304,0,524288,0,0
"Fftw","Inplace","Real","double",1,"powerof2",65536,0,0,11,4,"Success",0.009959,2768.241075,3154.060529,0.063296,0.260717,0.236525,0.038529,0.008162,5922.919725,524304,0,524288,0,0
"Fftw","Inplace","Real","double",1,"powerof2",131072,0,0,0,5,"Warmup",0.001263,2387.66575,2129.651438,0.2205,0.587866,0.629193,0.07447,0.009429,4518.841183,1048592,0,1048576,2.7755681495e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",131072,0,0,1,5,"Warmup",0.013514,2386.052606,2123.253684,0.193218,0.632464,0.705726,0.080737,0.009458,4510.942718,1048592,0,1048576,1.9626230602e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",131072,0,0,2,5,"Success",0.029724,2381.614753,2117.195631,0.17316,0.584595,0.60447,0.075924,0.009029,4500.28873,1048592,0,1048576,1.9626230602e-17,0
"Fftw","Inplace","Real","double",1,"powerof2",131072,0,0,3,5,"Success",0.013423,2372.564737,2123.100734,0.19932,0.72831,0.817049,0.091829,0.026501,4497.542938,1048592,0,1048576,2.7755681495e-17,0
