; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",16693903360,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1533888122,"CurrentTimeLocal","Fri Aug 10 11:02:02 2018","Hostname","localhost.localdomain","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000407
; "Time_ContextDestroy [ms]", 5.1e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","float",1,"radix357",25,0,0,8,28,"Success",0.000249,1.870607,1.597376,0.000178,0.000339,0.000175,5.5e-05,0.000635,3.46997,400,0,200,2.7547407181e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",25,0,0,9,28,"Success",0.000289,1.832227,1.622933,0.000153,0.000312,0.000182,5.2e-05,0.000677,3.457203,400,0,200,2.7547407181e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",25,0,0,10,28,"Success",0.000249,1.907098,1.740591,0.000151,0.000352,0.00018,6.3e-05,0.000722,3.649829,400,0,200,2.7547407181e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",25,0,0,11,28,"Success",0.000287,1.856071,1.58663,0.000165,0.000376,0.000194,6.4e-05,0.000695,3.444865,400,0,200,2.7547407181e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",27,0,0,0,18,"Warmup",0.000938,3.282269,2.808477,0.00023,0.000416,0.0002,6.8e-05,0.00096,6.093945,432,0,216,1.5609943885e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",27,0,0,1,18,"Warmup",0.005694,3.159301,2.921039,0.000166,0.000332,0.000184,7e-05,0.000753,6.087934,432,0,216,1.1745420599e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",27,0,0,2,18,"Success",0.000331,3.206502,2.880769,0.000166,0.000352,0.000175,6.5e-05,0.000711,6.089413,432,0,216,1.1745420599e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",27,0,0,3,18,"Success",0.000331,3.258584,2.898427,0.000148,0.000325,0.000184,6e-05,0.00083,6.159296,432,0,216,1.1745420599e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",27,0,0,4,18,"Success",0.000309,3.146552,2.918955,0.000163,0.000493,0.000182,6.3e-05,0.000743,6.067862,432,0,216,1.1745420599e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",27,0,0,5,18,"Success",0.000414,3.200216,2.974566,0.000158,0.000366,0.000167,5.6e-05,0.000727,6.177036,432,0,216,1.1745420599e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",27,0,0,6,18,"Success",0.000339,3.25961,2.89377,0.000224,0.000365,0.000183,6.2e-05,0.000777,6.155743,432,0,216,1.1745420599e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",27,0,0,7,18,"Success",0.000352,3.155588,2.988548,0.000344,0.000744,0.000186,5.5e-05,0.001127,6.147347,432,0,216,1.1745420599e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",27,0,0,8,18,"Success",0.000382,3.215322,2.963714,0.000231,0.000348,0.000192,5.9e-05,0.000771,6.181384,432,0,216,1.1745420599e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",27,0,0,9,18,"Success",0.000338,3.150701,2.881754,0.000145,0.000344,0.000189,6.2e-05,0.000792,6.034702,432,0,216,1.1745420599e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",27,0,0,10,18,"Success",0.00033,3.226846,2.947683,0.000242,0.000369,0.000212,5.4e-05,0.000852,6.176957,432,0,216,1.1745420599e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",27,0,0,11,18,"Success",0.000425,3.313133,2.880066,0.000263,0.000372,0.000185,6.4e-05,0.000835,6.195703,432,0,216,1.1745420599e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",49,0,0,0,35,"Warmup",0.007822,1.660335,1.439564,0.000238,0.000452,0.000292,8.7e-05,0.000817,3.110019,784,0,392,3.956019582e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",49,0,0,1,35,"Warmup",0.005861,1.774039,1.484402,0.000234,0.000433,0.000267,8.4e-05,0.00074,3.266441,784,0,392,3.956019582e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",49,0,0,2,35,"Success",0.006229,1.868038,1.536267,0.000237,0.000401,0.000277,8.6e-05,0.000895,3.412831,784,0,392,3.956019582e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",49,0,0,3,35,"Success",0.006044,1.720205,1.523138,0.000179,0.000388,0.00029,7.5e-05,0.000856,3.251553,784,0,392,3.956019582e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",49,0,0,4,35,"Success",0.00564,1.70691,1.441345,0.000141,0.000345,0.000249,8.2e-05,0.00075,3.155812,784,0,392,3.956019582e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",49,0,0,5,35,"Success",0.005617,1.662974,1.481054,0.00017,0.000489,0.000333,0.000101,0.00094,3.152062,784,0,392,3.956019582e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",49,0,0,6,35,"Success",0.006145,1.689287,1.555884,0.000229,0.000385,0.000274,8e-05,0.000863,3.253544,784,0,392,3.956019582e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",49,0,0,7,35,"Success",0.005701,1.79098,1.461399,0.000238,0.000415,0.000286,7.4e-05,0.000811,3.260315,784,0,392,2.7533430823e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",49,0,0,8,35,"Success",0.005814,1.711929,1.491456,0.00024,0.000444,0.000229,8.7e-05,0.000772,3.211338,784,0,392,3.956019582e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",49,0,0,9,35,"Success",0.005622,1.664246,1.43746,0.000163,0.000398,0.000289,7.9e-05,0.000762,3.10938,784,0,392,3.956019582e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",49,0,0,10,35,"Success",0.005677,1.664505,1.5195,0.000205,0.000529,0.000291,9.1e-05,0.000733,3.191889,784,0,392,3.8260914393e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",49,0,0,11,35,"Success",0.005651,1.672639,1.471538,0.00019,0.000395,0.000289,9.2e-05,0.000698,3.151832,784,0,392,3.956019582e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,0,19,"Warmup",0.000944,6.735801,6.310079,0.000362,0.00058,0.000435,0.00012,0.000856,13.049595,1296,0,648,2.662958622e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,1,19,"Warmup",0.002266,6.565325,6.367783,0.00026,0.000599,0.000437,0.000119,0.000882,12.938075,1296,0,648,2.662958622e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,2,19,"Success",0.000315,6.820212,6.332826,0.000276,0.000693,0.000439,0.000112,0.000819,13.156077,1296,0,648,2.662958622e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,3,19,"Success",0.000295,6.531646,6.368122,0.000333,0.000636,0.000434,0.000117,0.000973,12.902946,1296,0,648,2.662958622e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,4,19,"Success",0.000356,6.382049,6.438608,0.000325,0.000646,0.000417,0.000118,0.000849,12.823772,1296,0,648,2.662958622e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,5,19,"Success",0.00031,6.47823,6.467579,0.000248,0.000581,0.000445,0.00012,0.000866,12.948807,1296,0,648,2.662958622e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,6,19,"Success",0.00034,6.475328,6.281205,0.00021,0.00056,0.000415,0.000117,0.000979,12.759567,1296,0,648,2.662958622e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,7,19,"Success",0.000351,6.504567,6.418406,0.00029,0.000578,0.000422,0.000123,0.001075,12.926279,1296,0,648,2.662958622e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,8,19,"Success",0.000296,6.524433,6.496257,0.00026,0.000881,0.000431,0.000118,0.001022,13.024103,1296,0,648,2.662958622e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,9,19,"Success",0.000346,6.554263,6.415712,0.000293,0.000601,0.000443,0.000121,0.000996,12.973187,1296,0,648,2.662958622e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,10,19,"Success",0.00028,6.516647,6.418989,0.00029,0.000586,0.000456,0.000122,0.00092,12.93871,1296,0,648,2.662958622e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",81,0,0,11,19,"Success",0.000312,6.495743,6.412372,0.000677,0.000671,0.000439,0.000105,0.000854,12.911571,1296,0,648,2.662958622e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,0,29,"Warmup",0.007472,4.557444,4.373591,0.000311,0.000838,0.000636,9.6e-05,0.001229,8.942038,2000,0,1000,2.0693605581e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,1,29,"Warmup",0.005607,4.50149,4.322997,0.000392,0.001094,0.000588,0.000191,0.001596,8.834402,2000,0,1000,2.0693605581e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,2,29,"Success",0.005815,4.457939,4.361048,0.000265,0.000899,0.000686,0.000126,0.001244,8.828397,2000,0,1000,1.7853119762e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,3,29,"Success",0.005563,4.571269,4.329057,0.000262,0.001225,0.000614,0.000145,0.001515,8.910117,2000,0,1000,2.0693605581e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,4,29,"Success",0.005741,4.485407,4.283041,0.000231,0.000811,0.000628,9e-05,0.001235,8.77759,2000,0,1000,2.0693605581e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,5,29,"Success",0.005571,4.440166,4.218509,0.000277,0.000741,0.000605,9.8e-05,0.001069,8.667414,2000,0,1000,2.0693605581e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,6,29,"Success",0.005697,4.925561,4.452219,0.000276,0.00089,0.00059,0.000105,0.001215,9.387067,2000,0,1000,2.0693605581e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,7,29,"Success",0.005593,4.511521,4.246654,0.000181,0.000776,0.00062,0.000102,0.001207,8.767136,2000,0,1000,2.0693605581e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,8,29,"Success",0.005738,4.561482,4.245044,0.000256,0.000737,0.000608,9.7e-05,0.001075,8.81543,2000,0,1000,2.0693605581e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,9,29,"Success",0.00554,4.475453,4.284789,0.000247,0.000758,0.00062,0.00012,0.001039,8.768956,2000,0,1000,2.0693605581e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,10,29,"Success",0.005682,4.512592,4.318107,0.000276,0.000792,0.000645,0.000108,0.001246,8.839867,2000,0,1000,2.0693605581e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",125,0,0,11,29,"Success",0.019689,4.455824,4.434647,0.000344,0.001175,0.000616,0.000175,0.00141,8.914435,2000,0,1000,2.0693605581e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,0,20,"Warmup",0.005638,9.005219,8.662853,0.000378,0.001683,0.001297,0.000185,0.001357,17.679173,3888,0,1944,2.736880981e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,1,20,"Warmup",0.00563,8.837692,8.633894,0.000617,0.001602,0.001229,0.000191,0.001395,17.482795,3888,0,1944,2.736880981e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,2,20,"Success",0.005181,8.858454,8.580794,0.000509,0.001678,0.001266,0.000192,0.001591,17.450213,3888,0,1944,2.736880981e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,3,20,"Success",0.005279,8.750147,8.553982,0.000386,0.001548,0.001244,0.000204,0.001297,17.314545,3888,0,1944,2.736880981e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,4,20,"Success",0.005188,8.744648,8.733933,0.00034,0.001562,0.001226,0.000175,0.00127,17.48876,3888,0,1944,2.736880981e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,5,20,"Success",0.005541,8.740457,8.53917,0.000294,0.00149,0.001232,0.000193,0.001416,17.290203,3888,0,1944,2.736880981e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,6,20,"Success",0.005247,8.70987,8.782112,0.000355,0.001617,0.001253,0.000206,0.001391,17.502462,3888,0,1944,2.736880981e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,7,20,"Success",0.005382,9.030774,8.606558,0.000442,0.001525,0.00122,0.000193,0.001374,17.647917,3888,0,1944,2.736880981e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,8,20,"Success",0.005373,8.817295,8.499144,0.000453,0.001495,0.001235,0.000193,0.001315,17.327039,3888,0,1944,2.736880981e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,9,20,"Success",0.005319,8.865976,8.395747,0.000289,0.001505,0.001243,0.00019,0.001168,17.271911,3888,0,1944,2.736880981e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,10,20,"Success",0.005234,8.98214,8.491305,0.00046,0.001537,0.00127,0.00018,0.001338,17.483928,3888,0,1944,2.736880981e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",243,0,0,11,20,"Success",0.005288,8.907768,8.526342,0.000445,0.00158,0.001242,0.000207,0.001364,17.444696,3888,0,1944,2.736880981e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,0,36,"Warmup",0.000539,2.923117,2.571999,0.000377,0.002013,0.001771,0.000178,0.001172,5.501548,5488,0,2744,4.284950347e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,1,36,"Warmup",0.000469,2.870197,2.588337,0.000298,0.001963,0.001779,0.000182,0.001262,5.464904,5488,0,2744,4.284950347e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,2,36,"Success",0.000471,2.986412,2.818334,0.000706,0.002235,0.001795,0.000167,0.001605,5.812376,5488,0,2744,4.284950347e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,3,36,"Success",0.000459,2.950707,2.567685,0.000418,0.00201,0.001802,0.000185,0.001267,5.524885,5488,0,2744,4.284950347e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,4,36,"Success",0.00046,2.87056,2.547828,0.000267,0.002004,0.001776,0.000179,0.001214,5.424652,5488,0,2744,4.284950347e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,5,36,"Success",0.000432,2.840498,2.705251,0.000385,0.002003,0.00182,0.000167,0.001321,5.55226,5488,0,2744,4.284950347e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,6,36,"Success",0.000456,3.032869,2.571547,0.000375,0.001943,0.001823,0.000176,0.001257,5.610848,5488,0,2744,4.284950347e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,7,36,"Success",0.000464,2.932925,2.599483,0.000381,0.002106,0.001866,0.000183,0.001359,5.539191,5488,0,2744,4.284950347e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,8,36,"Success",0.000434,3.029486,2.643703,0.000455,0.001995,0.001793,0.000183,0.001348,5.67981,5488,0,2744,4.284950347e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,9,36,"Success",0.000443,2.866743,2.734236,0.000357,0.00205,0.001843,0.000158,0.001355,5.607548,5488,0,2744,4.284950347e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,10,36,"Success",0.000471,2.918571,2.630845,0.000409,0.002152,0.001826,0.000174,0.001265,5.55614,5488,0,2744,4.284950347e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",343,0,0,11,36,"Success",0.000474,2.94396,2.535925,0.000757,0.001975,0.001776,0.000167,0.001244,5.486681,5488,0,2744,4.284950347e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,0,30,"Warmup",0.001797,10.467137,9.518514,0.000864,0.007884,0.006457,0.000339,0.002994,20.006994,10000,0,5000,4.0856778081e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,1,30,"Warmup",0.007053,8.176903,9.569098,0.001438,0.006726,0.005606,0.000272,0.00347,17.77138,10000,0,5000,3.7909133109e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,2,30,"Success",0.007931,10.046087,8.960114,0.000819,0.007205,0.004896,0.000286,0.003413,19.031902,10000,0,5000,4.0856778081e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,3,30,"Success",0.009448,10.098351,9.616491,0.000886,0.007749,0.005789,0.000295,0.003027,19.742899,10000,0,5000,3.9424532934e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,4,30,"Success",0.008374,9.877933,9.703913,0.0007,0.007396,0.005177,0.000251,0.003443,19.608196,10000,0,5000,3.8339763481e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,5,30,"Success",0.008705,10.233813,9.47676,0.000805,0.007978,0.005389,0.000324,0.003335,19.738024,10000,0,5000,4.0856778081e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,6,30,"Success",0.008183,10.185339,9.503054,0.000863,0.007936,0.005707,0.000262,0.003084,19.715859,10000,0,5000,3.9112871658e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,7,30,"Success",0.009339,9.469517,9.617453,0.000827,0.009517,0.005977,0.000333,0.003114,19.116941,10000,0,5000,4.4083554451e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,8,30,"Success",0.008937,9.906627,9.086831,0.000851,0.007952,0.005943,0.000382,0.003325,19.021856,10000,0,5000,4.0856778081e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,9,30,"Success",0.007869,9.989052,9.965917,0.000742,0.007649,0.005318,0.000295,0.003129,19.980777,10000,0,5000,3.8339763481e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,10,30,"Success",0.008826,9.866485,9.53813,0.000779,0.007188,0.00586,0.000312,0.003572,19.432063,10000,0,5000,4.0856778081e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",625,0,0,11,30,"Success",0.008084,10.066421,9.434481,0.000861,0.00831,0.006091,0.000326,0.003039,19.528825,10000,0,5000,3.8339763481e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,0,21,"Warmup",0.0007,11.581529,10.947863,0.000807,0.004149,0.004022,0.000265,0.001398,22.54129,11664,0,5832,3.668999979e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,1,21,"Warmup",0.005388,11.212129,11.283218,0.001048,0.004297,0.018383,0.000267,0.001553,22.526789,11664,0,5832,3.668999979e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,2,21,"Success",0.005511,11.576969,11.078077,0.000872,0.004199,0.004006,0.000248,0.001436,22.671784,11664,0,5832,3.668999979e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,3,21,"Success",0.00535,11.655611,11.01705,0.001282,0.004198,0.004037,0.000256,0.001318,22.689588,11664,0,5832,3.668999979e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,4,21,"Success",0.005435,11.570212,10.985039,0.00087,0.00423,0.00401,0.000256,0.001474,22.571949,11664,0,5832,3.668999979e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,5,21,"Success",0.00556,11.312262,10.888493,0.000916,0.00533,0.004781,0.000367,0.002057,22.220305,11664,0,5832,3.668999979e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,6,21,"Success",0.005959,11.270112,11.113529,0.001364,0.004164,0.003998,0.000255,0.001202,22.401017,11664,0,5832,3.668999979e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,7,21,"Success",0.005462,11.398059,11.231131,0.00109,0.004134,0.00404,0.000254,0.00142,22.646441,11664,0,5832,3.668999979e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,8,21,"Success",0.005415,11.476124,11.293665,0.001193,0.004109,0.00399,0.000256,0.001602,22.786787,11664,0,5832,3.668999979e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,9,21,"Success",0.005302,11.272184,11.136851,0.00089,0.004255,0.00404,0.000257,0.001462,22.425791,11664,0,5832,3.668999979e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,10,21,"Success",0.005576,11.471889,10.951789,0.000997,0.004123,0.004045,0.000254,0.001343,22.44049,11664,0,5832,3.668999979e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",729,0,0,11,21,"Success",0.005509,11.508608,11.129033,0.000979,0.004146,0.004053,0.000256,0.001458,22.654583,11664,0,5832,3.668999979e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,0,22,"Warmup",0.000612,16.001163,15.490833,0.001942,0.014673,0.014051,0.000465,0.002536,31.526771,34992,0,17496,3.7498061195e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,1,22,"Warmup",0.005366,15.924937,16.087153,0.002151,0.015182,0.014152,0.000478,0.002709,32.052609,34992,0,17496,3.7498061195e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,2,22,"Success",0.005847,16.023664,15.641835,0.002014,0.014975,0.014211,0.000511,0.002246,31.705842,34992,0,17496,3.7052994717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,3,22,"Success",0.005803,16.071646,15.618638,0.001701,0.014663,0.014175,0.000528,0.001861,31.72952,34992,0,17496,3.7052994717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,4,22,"Success",0.00584,16.328155,15.577931,0.001955,0.015903,0.01421,0.000485,0.002631,31.94764,34992,0,17496,3.9203162256e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,5,22,"Success",0.005552,15.708765,15.415871,0.001655,0.014414,0.014083,0.000486,0.001647,31.162886,34992,0,17496,3.5367645684e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,6,22,"Success",0.005512,15.834011,16.3124,0.002037,0.015249,0.014051,0.000461,0.001941,32.186124,34992,0,17496,3.5367645684e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,7,22,"Success",0.00567,15.915946,15.368652,0.001995,0.014332,0.014137,0.000491,0.002008,31.323728,34992,0,17496,3.5367645684e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,8,22,"Success",0.005721,16.113973,15.712236,0.001532,0.014788,0.014225,0.0005,0.004609,31.868228,34992,0,17496,3.6898216356e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,9,22,"Success",0.005759,15.846068,15.375435,0.001727,0.01459,0.014152,0.000495,0.004049,31.26279,34992,0,17496,3.6898216356e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,10,22,"Success",0.005618,16.313269,15.7595,0.001864,0.015272,0.01413,0.000516,0.001849,32.112604,34992,0,17496,3.7052994717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2187,0,0,11,22,"Success",0.0057,16.181085,15.795256,0.001891,0.014628,0.014072,0.000518,0.002031,32.015739,34992,0,17496,3.7052994717e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,0,37,"Warmup",0.000733,4.467132,3.754293,0.001575,0.01587,0.015489,0.000584,0.002025,8.258261,38416,0,19208,5.3863515851e-08,0
"Fftw","Outplace","Complex","float",1,"radix357",2401,0,0,1,37,"Warmup",0.006149,4.060967,3.814955,0.001329,0.015989,0.015554,0.000577,0.001518,7.917432,38416,0,19208,5.3863515851e-08,0
