; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",16714620928,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1534969249,"CurrentTimeLocal","Wed Aug 22 23:20:49 2018","Hostname","mikihir","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000147
; "Time_ContextDestroy [ms]", 6.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,7,44,"Success",0.017414,24.635135,24.376715,0.002829,0.193736,0.193224,0.002797,0.002312,49.42465,109744,0,54872,7.3653694866e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,8,44,"Success",0.017051,24.571823,24.681782,0.002904,0.197139,0.196822,0.00285,0.002306,49.673145,109744,0,54872,7.3653694866e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,9,44,"Success",0.017636,24.500267,24.227717,0.002823,0.193958,0.193408,0.002791,0.002366,49.141446,109744,0,54872,7.3653694866e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,10,44,"Success",0.016818,24.394012,24.309928,0.002914,0.19346,0.193345,0.002803,0.002349,49.116119,109744,0,54872,7.3653694866e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",6859,0,0,11,44,"Success",0.019494,24.657904,24.598537,0.002905,0.198094,0.197549,0.002858,0.002376,49.6802,109744,0,54872,7.3653694866e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,0,45,"Warmup",0.000302,583.239069,581.306228,0.142191,5.428505,5.217712,0.118849,0.005881,1175.459613,2085136,0,1042568,8.0460861831e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,1,45,"Warmup",0.009433,577.071678,576.970732,0.117042,5.357608,5.314236,0.109669,0.005691,1164.956879,2085136,0,1042568,8.0460861831e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,2,45,"Success",0.009978,576.656753,576.257666,0.116019,5.344017,5.329161,0.110094,0.005767,1163.83027,2085136,0,1042568,8.0460861831e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,3,45,"Success",0.009791,580.165362,576.125897,0.119632,5.308005,5.234834,0.10978,0.005605,1167.079693,2085136,0,1042568,8.0460861831e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,4,45,"Success",0.009415,574.0679,576.950514,0.127426,5.317977,5.342491,0.111381,0.00556,1161.933442,2085136,0,1042568,8.0460861831e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,5,45,"Success",0.009681,574.873602,576.858503,0.12351,5.373452,5.346485,0.109535,0.005523,1162.701062,2085136,0,1042568,8.0460861831e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,6,45,"Success",0.009686,582.972456,581.78847,0.113737,5.376957,5.380498,0.113921,0.006052,1175.762563,2085136,0,1042568,8.0460861831e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,7,45,"Success",0.009309,579.317562,576.060191,0.116089,5.334174,5.259834,0.110428,0.005702,1166.21411,2085136,0,1042568,8.0460861831e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,8,45,"Success",0.009151,575.526287,576.512354,0.114872,5.285654,5.378862,0.111988,0.005807,1162.9458,2085136,0,1042568,8.0460861831e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,9,45,"Success",0.009583,583.211927,582.58165,0.139798,5.363554,5.344315,0.109756,0.005779,1176.767175,2085136,0,1042568,8.0460861831e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,10,45,"Success",0.0098,580.766241,580.523399,0.125235,5.291598,5.355598,0.111719,0.005867,1172.190284,2085136,0,1042568,8.0460861831e-08,0
"Fftw","Outplace","Complex","float",1,"oddshape",130321,0,0,11,45,"Success",0.009576,578.010756,578.840021,0.115714,5.333973,5.330312,0.109957,0.005723,1167.756831,2085136,0,1042568,8.0460861831e-08,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,0,0,"Warmup",9.1e-05,0.183794,0.078314,6.8e-05,9.7e-05,7.4e-05,4e-05,0.000349,0.26327,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,1,0,"Warmup",8.7e-05,0.168538,0.077474,6.8e-05,0.000107,6.5e-05,4e-05,0.000359,0.247178,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,2,0,"Success",9.7e-05,0.168756,0.076824,7e-05,0.000112,5.7e-05,4e-05,0.000367,0.246768,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,3,0,"Success",0.000101,0.177795,0.077299,7e-05,0.000101,5.7e-05,4e-05,0.000346,0.256259,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,4,0,"Success",0.000111,0.169549,0.076735,6.7e-05,0.000108,5.9e-05,4e-05,0.000362,0.247493,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,5,0,"Success",8.7e-05,0.167889,0.079265,6.8e-05,0.0001,6.3e-05,3.9e-05,0.000383,0.248335,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,6,0,"Success",8.7e-05,0.174378,0.076244,6.5e-05,9.4e-05,5.8e-05,3.8e-05,0.00034,0.251739,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,7,0,"Success",0.000103,0.182693,0.084581,7.1e-05,0.000102,5.7e-05,4e-05,0.000357,0.268442,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,8,0,"Success",0.000106,0.16879,0.078313,7e-05,0.000121,5.7e-05,4e-05,0.00037,0.248311,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,9,0,"Success",0.000114,0.177907,0.077105,7.1e-05,9.8e-05,5.7e-05,4e-05,0.000356,0.256199,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,10,0,"Success",0.0001,0.168253,0.076665,7.3e-05,0.000112,5.8e-05,3.9e-05,0.000364,0.246111,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",4,0,0,11,0,"Success",8.8e-05,0.187303,0.077521,7.2e-05,0.000103,6e-05,4.1e-05,0.000446,0.266071,64,0,32,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,0,1,"Warmup",0.00015,0.185152,0.083928,0.000105,0.000103,7.8e-05,5.5e-05,0.00039,0.270414,128,0,64,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,1,1,"Warmup",0.000113,0.174125,0.089394,8.3e-05,0.000112,8.7e-05,4.8e-05,0.00039,0.264794,128,0,64,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,2,1,"Success",0.0001,0.174933,0.087299,8.1e-05,0.000105,6.9e-05,4e-05,0.000357,0.263421,128,0,64,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,3,1,"Success",8.3e-05,0.169966,0.078877,8.5e-05,0.000126,7e-05,4.7e-05,0.000359,0.250043,128,0,64,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,4,1,"Success",9.8e-05,0.170545,0.078553,8.1e-05,0.000112,6.8e-05,4e-05,0.000352,0.250284,128,0,64,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,5,1,"Success",9.5e-05,0.203587,0.07956,8.9e-05,0.000124,6.1e-05,4e-05,0.000353,0.284347,128,0,64,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,6,1,"Success",9.7e-05,0.16955,0.078952,8.1e-05,0.000112,6.1e-05,3.9e-05,0.000349,0.249677,128,0,64,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,7,1,"Success",9e-05,0.174587,0.087095,8.2e-05,0.000108,6.2e-05,4e-05,0.000358,0.262851,128,0,64,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,8,1,"Success",8.7e-05,0.172295,0.078808,8.3e-05,0.000111,6.1e-05,4e-05,0.000334,0.252247,128,0,64,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,9,1,"Success",9.1e-05,0.169866,0.078343,8.4e-05,0.000119,6.3e-05,4.1e-05,0.000363,0.2494,128,0,64,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,10,1,"Success",9.7e-05,0.169493,0.079513,8.3e-05,0.000119,6.5e-05,4.1e-05,0.00034,0.250181,128,0,64,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",8,0,0,11,1,"Success",9.1e-05,0.169518,0.078633,8.5e-05,0.000117,6.5e-05,4.1e-05,0.000355,0.249343,128,0,64,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,0,2,"Warmup",0.000158,0.165674,0.073715,0.000114,0.00013,0.000101,9.7e-05,0.000553,0.240996,256,0,128,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,1,2,"Warmup",0.000115,0.161752,0.073502,8.5e-05,0.000134,8.7e-05,4.9e-05,0.000502,0.236666,256,0,128,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,2,2,"Success",9.9e-05,0.165364,0.072448,8e-05,0.000124,8.9e-05,7.9e-05,0.000486,0.239208,256,0,128,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,3,2,"Success",0.000104,0.176457,0.075583,8.6e-05,0.000131,0.000122,5.6e-05,0.000502,0.25347,256,0,128,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,4,2,"Success",9.6e-05,0.165442,0.072413,7.9e-05,0.000132,9.2e-05,5.2e-05,0.000441,0.239185,256,0,128,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,5,2,"Success",0.000109,0.164538,0.072089,8.6e-05,0.00014,8.9e-05,5.7e-05,0.000547,0.238088,256,0,128,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,6,2,"Success",0.000101,0.164619,0.072301,8.3e-05,0.000146,8.6e-05,6.2e-05,0.000459,0.238293,256,0,128,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,7,2,"Success",0.000107,0.172715,0.075141,8.2e-05,0.000139,9.6e-05,5.7e-05,0.000513,0.249291,256,0,128,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,8,2,"Success",9.6e-05,0.172803,0.073999,8.1e-05,0.000156,9.8e-05,5.2e-05,0.000422,0.24815,256,0,128,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,9,2,"Success",9.3e-05,0.164653,0.073916,8.3e-05,0.000144,9.7e-05,6.1e-05,0.000519,0.240015,256,0,128,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,10,2,"Success",0.000109,0.171977,0.07546,8.2e-05,0.000133,9.2e-05,6.4e-05,0.000553,0.248922,256,0,128,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",16,0,0,11,2,"Success",9.9e-05,0.167743,0.081604,7.9e-05,0.000143,0.000109,5.7e-05,0.000517,0.250792,256,0,128,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,0,3,"Warmup",0.000125,1.995488,1.74445,0.000121,0.000235,0.000156,9.4e-05,0.00093,3.742042,512,0,256,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,1,3,"Warmup",8.1e-05,1.915524,1.736892,9.7e-05,0.000242,0.000154,6.4e-05,0.000875,3.654379,512,0,256,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,2,3,"Success",9.1e-05,1.897401,1.723767,8.6e-05,0.00023,0.000154,6.8e-05,0.000906,3.623149,512,0,256,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,3,3,"Success",8.4e-05,1.93671,1.686187,8.9e-05,0.000224,0.000167,6.5e-05,0.000849,3.624826,512,0,256,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,4,3,"Success",8.9e-05,1.952458,1.710559,9.3e-05,0.000208,0.000147,8.3e-05,0.000972,3.665059,512,0,256,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,5,3,"Success",8.4e-05,1.918606,1.718918,0.000101,0.000194,0.000145,7.9e-05,0.000906,3.639478,512,0,256,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,6,3,"Success",8.5e-05,1.934317,1.676965,9.9e-05,0.000164,0.000143,6.4e-05,0.000902,3.613177,512,0,256,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,7,3,"Success",0.000103,1.902564,1.686069,0.000101,0.000186,0.000129,7.4e-05,0.000904,3.590568,512,0,256,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,8,3,"Success",7.5e-05,1.897418,1.682834,9.9e-05,0.000211,0.000161,6.2e-05,0.000858,3.582157,512,0,256,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,9,3,"Success",8.9e-05,1.919708,1.728237,9.9e-05,0.000222,0.000139,7.7e-05,0.000849,3.649886,512,0,256,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,10,3,"Success",8.4e-05,1.909027,1.673951,8.7e-05,0.000196,0.000147,6.5e-05,0.000899,3.584908,512,0,256,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",32,0,0,11,3,"Success",8.1e-05,1.912922,1.664884,9e-05,0.000232,0.000144,6.4e-05,0.000914,3.579771,512,0,256,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,0,4,"Warmup",0.000118,6.364268,5.607483,0.000185,0.000375,0.000251,9.7e-05,0.000976,11.974219,1024,0,512,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,1,4,"Warmup",0.000103,6.282825,5.655053,0.000147,0.000342,0.000253,0.0001,0.000991,11.940308,1024,0,512,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,2,4,"Success",9.5e-05,6.272296,5.505944,0.000134,0.000338,0.000261,8.6e-05,0.00094,11.780542,1024,0,512,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,3,4,"Success",9.5e-05,6.345281,5.655582,0.000136,0.00035,0.00025,9e-05,0.00093,12.003185,1024,0,512,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,4,4,"Success",8.4e-05,6.41453,5.613296,0.000145,0.000364,0.000236,0.000105,0.000868,12.030064,1024,0,512,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,5,4,"Success",8.9e-05,6.277747,5.578136,0.00014,0.000378,0.000263,9.8e-05,0.000913,11.858211,1024,0,512,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,6,4,"Success",9e-05,6.251753,5.486185,0.000147,0.000345,0.000252,8.4e-05,0.000914,11.740217,1024,0,512,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,7,4,"Success",0.000101,6.244314,5.557374,0.000153,0.000338,0.000261,9e-05,0.000942,11.80404,1024,0,512,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,8,4,"Success",9.3e-05,6.263219,5.557293,0.000156,0.000354,0.000257,9.7e-05,0.000938,11.822859,1024,0,512,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,9,4,"Success",9.2e-05,6.250553,5.53406,0.000149,0.00034,0.000241,9.7e-05,0.000916,11.786892,1024,0,512,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,10,4,"Success",9.3e-05,6.318611,5.589309,0.000132,0.000324,0.000261,9.4e-05,0.000964,11.910256,1024,0,512,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",64,0,0,11,4,"Success",8.6e-05,6.229617,5.567403,0.000169,0.000352,0.000275,9.1e-05,0.000946,11.799404,1024,0,512,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,0,5,"Warmup",0.000164,11.331986,10.107279,0.000169,0.000591,0.000403,0.000144,0.001107,21.442336,2048,0,1024,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,1,5,"Warmup",0.0001,11.345734,10.26605,0.000165,0.000515,0.000383,0.000117,0.001081,21.61463,2048,0,1024,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,2,5,"Success",0.000114,11.477201,10.098464,0.000169,0.000585,0.000331,0.000114,0.000932,21.578388,2048,0,1024,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,3,5,"Success",9.7e-05,11.185084,10.061605,0.000155,0.00056,0.000375,0.00012,0.001029,21.249516,2048,0,1024,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,4,5,"Success",9.2e-05,11.259747,10.14326,0.000169,0.000508,0.000379,0.000106,0.000916,21.405647,2048,0,1024,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,5,5,"Success",0.000107,11.198118,10.278086,0.00016,0.000516,0.000387,0.000109,0.000953,21.478915,2048,0,1024,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,6,5,"Success",9.7e-05,11.365963,10.031553,0.000156,0.000569,0.000351,0.000119,0.001049,21.400309,2048,0,1024,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,7,5,"Success",9.8e-05,11.250572,10.025072,0.000161,0.000599,0.000384,0.000128,0.00106,21.278531,2048,0,1024,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,8,5,"Success",0.000112,11.159742,10.18472,0.000164,0.0005,0.000403,0.000112,0.001052,21.347252,2048,0,1024,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,9,5,"Success",9.5e-05,11.168136,10.040166,0.000153,0.000608,0.000399,0.000118,0.001042,21.211165,2048,0,1024,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,10,5,"Success",8.8e-05,11.166889,10.017722,0.000154,0.000489,0.000324,0.000121,0.000936,21.187191,2048,0,1024,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",128,0,0,11,5,"Success",9.8e-05,11.27626,10.131195,0.000158,0.000528,0.000366,0.000112,0.001027,21.410222,2048,0,1024,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,0,6,"Warmup",0.000354,17.553987,15.711117,0.000205,0.000734,0.000632,0.000161,0.001204,33.26889,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,1,6,"Warmup",0.004591,17.381514,15.847172,0.000214,0.000886,0.000676,0.000161,0.001264,33.236973,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,2,6,"Success",0.006373,17.601894,15.683492,0.000207,0.000714,0.000737,0.00018,0.001217,33.295295,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,3,6,"Success",0.004633,17.512836,15.749754,0.000206,0.000797,0.000718,0.000168,0.001194,33.270799,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,4,6,"Success",0.004643,17.758565,15.727951,0.000207,0.00072,0.000645,0.000178,0.001148,33.49453,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,5,6,"Success",0.004586,17.631608,15.650229,0.000236,0.000721,0.000688,0.000192,0.001195,33.289954,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,6,6,"Success",0.004553,17.436628,15.662116,0.000221,0.000763,0.000737,0.000191,0.001256,33.106944,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,7,6,"Success",0.00476,17.728171,15.659868,0.000221,0.000723,0.00066,0.000129,0.001138,33.396159,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,8,6,"Success",0.0045,17.525804,15.694683,0.000213,0.000694,0.000646,0.000128,0.001233,33.228385,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,9,6,"Success",0.004514,17.443785,15.778363,0.000213,0.000707,0.000656,0.00013,0.00125,33.230091,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,10,6,"Success",0.004518,17.534514,15.747085,0.000214,0.000713,0.00066,0.000132,0.001133,33.289449,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",256,0,0,11,6,"Success",0.004513,17.460076,15.747802,0.000214,0.000729,0.000669,0.000129,0.001223,33.21583,4096,0,2048,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,0,7,"Warmup",0.000432,24.319899,21.923425,0.000318,0.001497,0.001474,0.000277,0.001321,46.249173,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,1,7,"Warmup",0.016144,24.147707,21.862361,0.00032,0.001475,0.001492,0.000252,0.001357,46.031594,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,2,7,"Success",0.021177,24.333217,21.809379,0.000318,0.001497,0.00144,0.000256,0.001427,46.169211,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,3,7,"Success",0.016641,23.989722,21.993927,0.000337,0.001533,0.001407,0.000369,0.001252,46.005687,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,4,7,"Success",0.016626,24.230034,21.832001,0.00035,0.001428,0.001343,0.000338,0.001193,46.083819,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,5,7,"Success",0.004607,24.261087,21.770306,0.000316,0.001509,0.001403,0.000252,0.001268,46.041246,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,6,7,"Success",0.016185,26.389115,25.075994,0.000493,0.001561,0.001348,0.000649,0.001348,51.487455,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,7,7,"Success",0.023708,24.472624,22.131197,0.00032,0.001442,0.001432,0.000268,0.001281,46.632759,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,8,7,"Success",0.016678,24.515094,22.099743,0.000334,0.001415,0.001492,0.000257,0.001288,46.636785,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,9,7,"Success",0.016884,24.48308,22.156774,0.000307,0.001472,0.001392,0.00026,0.001445,46.662097,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,10,7,"Success",0.016224,24.314901,22.158122,0.000318,0.001511,0.001393,0.000262,0.001456,46.494689,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",512,0,0,11,7,"Success",0.016235,24.353451,22.075712,0.000309,0.001447,0.001351,0.000259,0.001469,46.450759,8192,0,4096,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,0,8,"Warmup",0.000385,34.803017,31.733679,0.000845,0.003777,0.003571,0.00048,0.00216,66.548419,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,1,8,"Warmup",0.00467,34.818461,32.299854,0.000822,0.003641,0.003684,0.000471,0.001916,67.134018,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,2,8,"Success",0.004562,35.222595,31.891457,0.000677,0.003687,0.003677,0.000474,0.001906,67.129544,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,3,8,"Success",0.004771,35.081101,31.895298,0.000735,0.003558,0.003543,0.000473,0.001777,66.991757,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,4,8,"Success",0.004653,34.964226,31.655472,0.000675,0.003738,0.003566,0.000479,0.00179,66.635111,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,5,8,"Success",0.004821,34.595417,31.772065,0.000719,0.003688,0.003567,0.000466,0.001781,66.383027,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,6,8,"Success",0.004594,34.575893,31.370765,0.000719,0.003727,0.003654,0.000484,0.001739,65.962102,16384,0,8192,0,0
"Fftw","Outplace","Complex","float",1,"powerof2",1024,0,0,7,8,"Success",0.004744,34.784435,31.961411,0.000761,0.003521,0.003625,0.000465,0.001897,66.761361,16384,0,8192,0,0
