; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503754536,"CurrentTimeLocal","Sat Aug 26 15:35:36 2017","Hostname","taurusi5257","gearshifft","0.3.0"
"Fftw","Outplace","Real","double",2,"powerof2",4096,8192,0,11,23,"Success",0.012098,19051.792337,18285.026912,227.004549,51.33398,56.829233,38.378089,32.055816,37742.437523,536936448,0,268435456,2.7755576029e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,0,24,"Warmup",0.012156,8061.787687,7710.981634,460.349898,109.110642,119.25364,81.380901,63.271677,16606.152193,1073872896,0,536870912,2.7755575822e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,1,24,"Warmup",0.011671,8069.55233,7723.952272,461.085434,108.767812,118.148452,83.70543,63.443944,16628.67147,1073872896,0,536870912,2.7755575822e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,2,24,"Success",0.012225,7984.153817,7787.489425,460.343172,107.517966,118.613579,81.464075,63.5157,16603.114553,1073872896,0,536870912,2.7755575822e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,3,24,"Success",0.011833,8053.338001,7708.167743,460.700557,108.468992,115.650134,81.300082,63.288801,16590.930176,1073872896,0,536870912,2.7755575822e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,4,24,"Success",0.012172,8137.723848,7620.922743,459.767172,106.667773,118.287986,81.775025,63.22995,16588.391272,1073872896,0,536870912,2.7755575822e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,5,24,"Success",0.012072,8126.108466,7764.928029,457.407779,106.161641,116.45031,83.316658,63.348997,16717.738043,1073872896,0,536870912,2.7755575822e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,6,24,"Success",0.01189,8044.362615,7634.249343,459.756943,109.107599,118.865822,83.233715,63.316539,16512.908524,1073872896,0,536870912,2.7755575822e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,7,24,"Success",0.011485,8284.739161,7956.5219,519.392008,108.189144,119.266575,83.183758,63.280068,17134.587977,1073872896,0,536870912,2.7755575822e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,8,24,"Success",0.011888,8121.01085,7728.309508,459.269,108.015113,118.001089,83.389166,63.513163,16681.524264,1073872896,0,536870912,2.7755575822e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,9,24,"Success",0.011709,8091.660831,7750.720144,458.358407,106.893767,115.977608,79.867125,63.036411,16666.530397,1073872896,0,536870912,2.7755575822e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,10,24,"Success",0.011731,8128.229102,7690.079595,460.192087,109.094863,116.971352,82.063934,63.481666,16650.128928,1073872896,0,536870912,2.7755575822e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,8192,0,11,24,"Success",0.011878,8002.086111,7609.817122,458.754687,108.064528,117.076589,81.652805,63.285866,16440.75425,1073872896,0,536870912,2.7755575822e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,16384,0,0,25,"Warmup",0.011615,42601.265583,41744.129237,927.521412,214.339222,239.311493,173.772435,125.97404,86026.329985,2147614720,0,1073741824,2.7755575719e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,16384,0,1,25,"Warmup",0.011843,42770.793292,42827.50948,920.98453,186.052575,179.925387,181.975989,131.046362,87198.303537,2147614720,0,1073741824,2.7755575719e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,16384,0,2,25,"Success",0.012729,42431.365491,41749.650837,917.822336,217.444168,240.179267,201.00697,123.946119,85881.432067,2147614720,0,1073741824,2.7755575719e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,16384,0,3,25,"Success",0.011957,42494.693675,41662.653962,931.358204,220.825106,244.824798,201.014495,123.778392,85879.164474,2147614720,0,1073741824,2.7755575719e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,16384,0,4,25,"Success",0.012554,43006.787893,41689.499821,931.205416,220.748922,245.594937,198.167647,123.726667,86415.748144,2147614720,0,1073741824,2.7755575719e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,16384,0,5,25,"Success",0.012367,42468.444254,41577.794455,931.29279,217.916957,245.487871,203.094622,123.937167,85767.985039,2147614720,0,1073741824,2.7755575719e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,16384,0,6,25,"Success",0.011667,42529.780847,41658.698841,931.517749,216.145042,241.477774,199.263544,124.108601,85901.008092,2147614720,0,1073741824,2.7755575719e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,16384,0,7,25,"Success",0.012324,42663.766014,41684.576327,931.650665,223.35921,248.511127,201.73769,123.736899,86077.354312,2147614720,0,1073741824,2.7755575719e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,16384,0,8,25,"Success",0.012589,42452.153863,41633.499599,931.384385,217.298808,240.637524,196.81668,123.966246,85795.774119,2147614720,0,1073741824,2.7755575719e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,16384,0,9,25,"Success",0.011874,42437.332651,41649.477505,930.94247,217.332295,244.239498,202.655594,124.098762,85806.098343,2147614720,0,1073741824,2.7755575719e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,16384,0,10,25,"Success",0.012388,42466.859984,41593.053761,931.441521,216.680155,243.456152,199.04549,123.887494,85774.441223,2147614720,0,1073741824,2.7755575719e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",8192,16384,0,11,25,"Success",0.012397,42541.804365,41618.758423,931.410777,215.629825,240.322768,200.592023,123.909218,85872.451957,2147614720,0,1073741824,2.7755575719e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,0,26,"Warmup",0.011072,22455.060251,21137.478896,1814.133991,642.969306,748.130116,343.976054,250.918121,47392.682489,4295229440,0,2147483648,2.7755575667e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,1,26,"Warmup",0.011475,22440.484754,21167.189722,1829.766679,638.849182,1002.385918,356.169944,251.664117,47686.526346,4295229440,0,2147483648,2.7755575667e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,2,26,"Success",0.011994,22525.347806,21224.049536,1842.678674,651.012922,749.847279,356.671138,251.259829,47600.883505,4295229440,0,2147483648,2.7755575667e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,3,26,"Success",0.012307,22448.530904,21180.669702,1845.584509,654.954678,736.178439,350.720346,251.301294,47467.956791,4295229440,0,2147483648,2.7755575667e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,4,26,"Success",0.012162,22623.872527,21188.650305,1830.44778,603.456697,666.124736,353.215496,251.341928,47517.126927,4295229440,0,2147483648,2.7755575667e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,5,26,"Success",0.011427,22555.709323,21171.70695,1830.570131,623.449382,685.812172,356.175979,251.60971,47475.05346,4295229440,0,2147483648,2.7755575667e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,6,26,"Success",0.012,22547.848428,21279.405727,1845.913996,600.498182,795.862033,357.981622,251.245079,47678.771743,4295229440,0,2147483648,2.7755575667e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,7,26,"Success",0.011714,22542.612807,21133.164541,1845.46702,676.427504,724.151345,353.836259,251.480777,47527.156844,4295229440,0,2147483648,2.7755575667e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,8,26,"Success",0.011363,22474.877463,21134.305629,1844.158797,655.9215,721.103108,354.20641,251.425687,47436.014563,4295229440,0,2147483648,2.7755575667e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,9,26,"Success",0.012022,22583.490889,21175.199237,1831.226732,681.730367,736.825804,354.793248,252.126118,47615.409366,4295229440,0,2147483648,2.7755575667e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,10,26,"Success",0.011675,22663.130538,21240.961442,1839.951705,654.688679,721.268015,357.38421,251.623792,47729.024551,4295229440,0,2147483648,2.7755575667e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,16384,0,11,26,"Success",0.011795,22547.615149,20516.348314,1798.452198,649.513364,730.003611,342.334806,248.785658,46833.069855,4295229440,0,2147483648,2.7755575667e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,32768,0,0,27,"Warmup",0.01209,90032.905764,89358.602572,3666.205352,1734.474232,2142.726872,700.005153,513.725581,188148.66244,8590196736,0,4294967296,0,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,32768,0,1,27,"Warmup",0.011719,90142.542959,87360.427326,3677.378594,1734.711115,1863.016688,694.874933,513.056845,185986.02462,8590196736,0,4294967296,0,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,32768,0,2,27,"Success",0.011599,90133.177873,87386.690382,3679.634923,1771.727255,2099.495192,703.00137,515.834643,186289.57786,8590196736,0,4294967296,0,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,32768,0,3,27,"Success",0.012008,90122.781846,87421.616661,3683.37657,1763.689664,2150.752971,712.297373,513.789206,186368.32097,8590196736,0,4294967296,0,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,32768,0,4,27,"Success",0.011505,90119.403492,90659.435212,3675.415582,1567.472565,2080.961519,695.712708,513.598727,189312.01596,8590196736,0,4294967296,0,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,32768,0,5,27,"Success",0.012191,90624.607921,89334.850694,3679.154099,1578.048149,1682.252497,693.439992,513.34035,188105.71079,8590196736,0,4294967296,0,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,32768,0,6,27,"Success",0.011381,90111.315661,87424.292951,3681.82543,1586.217385,1680.75788,707.348132,515.150718,185706.92608,8590196736,0,4294967296,0,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,32768,0,7,27,"Success",0.011726,90094.825307,87819.454439,3683.44556,1591.398704,1685.806893,701.394735,512.571796,186088.91368,8590196736,0,4294967296,0,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,32768,0,8,27,"Success",0.011679,90112.452427,87499.088218,3685.652093,1593.276923,1686.323664,711.955822,513.302704,185802.0685,8590196736,0,4294967296,0,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,32768,0,9,27,"Success",0.012082,90187.390869,87362.188069,3681.859567,1585.688219,1685.640882,700.534149,513.415749,185716.73459,8590196736,0,4294967296,0,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,32768,0,10,27,"Success",0.012174,90603.733975,87369.036154,3675.526191,1582.836944,2065.36537,693.152086,513.656266,186503.32387,8590196736,0,4294967296,0,0
"Fftw","Outplace","Real","double",2,"powerof2",16384,32768,0,11,27,"Success",0.012156,90678.656585,87944.422846,3673.935194,1616.752625,1743.807238,707.357417,513.936806,186878.88585,8590196736,0,4294967296,2.7755575641e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,0,28,"Warmup",0.011821,49518.462328,44771.39123,7592.191694,4018.240275,4042.358318,1474.856448,1039.94697,112457.46369,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,1,28,"Warmup",0.011597,51586.435979,46391.838649,7616.712263,4013.663247,4183.015492,1482.380328,1040.198668,116314.26422,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,2,28,"Success",0.011428,49472.845945,44865.507593,7580.782905,4016.447452,4205.383277,1466.990177,1042.038774,112650.01222,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,3,28,"Success",0.011569,49530.714722,44880.989496,7625.728494,3941.844285,4210.988543,1477.81693,1036.519993,112704.61882,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,4,28,"Success",0.011394,49520.733377,44869.861929,7550.788862,3990.075753,4098.825941,1490.624303,1039.196685,112560.12287,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,5,28,"Success",0.011962,49530.289175,44859.325256,7616.920523,4006.964385,4112.127065,1487.047567,1025.998793,112638.68948,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,6,28,"Success",0.01188,48918.157434,47505.01761,7209.973842,3991.405242,4340.033977,1649.951654,1025.94679,114640.5026,17180393472,0,8589934592,2.7755575629e-17,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,7,28,"Success",0.011439,50089.923927,45190.142338,7401.259319,4149.072565,4534.585337,1648.967719,1013.218778,114027.18516,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,8,28,"Success",0.011209,50595.120018,44649.663197,7381.895314,4198.702902,4576.491832,1653.458099,1017.470359,114072.81758,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,9,28,"Success",0.011535,50038.042733,45243.985718,7375.293567,4164.153997,4597.471106,1651.197122,1015.850799,114086.01096,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,10,28,"Success",0.011333,50005.31079,45232.736559,7370.756797,4174.194018,4474.492542,1657.298403,1017.67525,113932.48087,17180393472,0,8589934592,0,0
"Fftw","Outplace","Real","double",2,"powerof2",32768,32768,0,11,28,"Success",0.011334,48636.427002,48905.657155,7219.851642,4069.925074,4463.17986,1580.271305,1003.203611,115878.53081,17180393472,0,8589934592,2.7755575629e-17,0
"Fftw","Outplace","Real","double",2,"radix357",3,3,0,0,29,"Warmup",0.000471,4.259807,3.960066,0.000258,0.016163,0.013889,0.000217,0.002778,8.255358,168,0,72,9.8130778668e-18,0
"Fftw","Outplace","Real","double",2,"radix357",3,3,0,1,29,"Warmup",0.000489,4.23272,3.902205,0.000228,0.014706,0.012918,0.000182,0.002486,8.167748,168,0,72,9.8130778668e-18,0
"Fftw","Outplace","Real","double",2,"radix357",3,3,0,2,29,"Success",0.000491,4.226472,3.926197,0.000207,0.016216,0.014237,0.000178,0.003735,8.189799,168,0,72,9.8130778668e-18,0
"Fftw","Outplace","Real","double",2,"radix357",3,3,0,3,29,"Success",0.000435,4.280068,3.923952,0.000218,0.016514,0.014482,0.000189,0.00328,8.241047,168,0,72,9.8130778668e-18,0
"Fftw","Outplace","Real","double",2,"radix357",3,3,0,4,29,"Success",0.000465,4.189868,3.862189,0.000303,0.016352,0.013225,0.000179,0.00262,8.086973,168,0,72,9.8130778668e-18,0
"Fftw","Outplace","Real","double",2,"radix357",3,3,0,5,29,"Success",0.000501,4.267787,3.958716,0.000263,0.01544,0.01364,0.000186,0.002784,8.26155,168,0,72,9.8130778668e-18,0
"Fftw","Outplace","Real","double",2,"radix357",3,3,0,6,29,"Success",0.000437,4.27758,3.862518,0.000237,0.015895,0.014097,0.000201,0.002833,8.175575,168,0,72,9.8130778668e-18,0
"Fftw","Outplace","Real","double",2,"radix357",3,3,0,7,29,"Success",0.000445,4.239909,3.94014,0.000238,0.015895,0.012822,0.001015,0.002961,8.215379,168,0,72,9.8130778668e-18,0
"Fftw","Outplace","Real","double",2,"radix357",3,3,0,8,29,"Success",0.000453,4.27338,3.825813,0.000257,0.015292,0.016398,0.00017,0.002355,8.136241,168,0,72,9.8130778668e-18,0
"Fftw","Outplace","Real","double",2,"radix357",3,3,0,9,29,"Success",0.000461,4.145627,3.937773,0.000243,0.016318,0.013912,0.000197,0.003059,8.119446,168,0,72,9.8130778668e-18,0
"Fftw","Outplace","Real","double",2,"radix357",3,3,0,10,29,"Success",0.000437,4.292302,3.894084,0.000206,0.016717,0.012966,0.000196,0.002432,8.221284,168,0,72,9.8130778668e-18,0
"Fftw","Outplace","Real","double",2,"radix357",3,3,0,11,29,"Success",0.000443,4.151747,3.887621,0.000243,0.016755,0.014356,0.000178,0.003905,8.077407,168,0,72,9.8130778668e-18,0
"Fftw","Outplace","Real","double",2,"radix357",5,5,0,0,47,"Warmup",0.000521,4.349979,3.930664,0.000303,0.01708,0.013585,0.000207,0.00777,8.322006,440,0,200,4.7803557155e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,5,0,1,47,"Warmup",0.000512,4.310937,3.98932,0.000211,0.017343,0.01492,0.000206,0.007035,8.342294,440,0,200,4.7803557155e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,5,0,2,47,"Success",0.000457,4.321277,3.904265,0.000237,0.015813,0.028186,0.000205,0.007161,8.279609,440,0,200,4.7803557155e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,5,0,3,47,"Success",0.000513,4.302298,3.981689,0.000207,0.015891,0.013379,0.000215,0.008121,8.324292,440,0,200,4.7803557155e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,5,0,4,47,"Success",0.000505,4.351664,3.890942,0.000198,0.017085,0.014771,0.000208,0.006475,8.284084,440,0,200,4.7803557155e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,5,0,5,47,"Success",0.000527,4.302144,3.961139,0.00021,0.01904,0.01401,0.000214,0.007323,8.306468,440,0,200,4.7803557155e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,5,0,6,47,"Success",0.000536,4.363023,4.011805,0.000221,0.017861,0.013887,0.000196,0.006954,8.416437,440,0,200,4.7803557155e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,5,0,7,47,"Success",0.000395,4.294199,3.936362,0.000248,0.019129,0.014578,0.000198,0.006423,8.273372,440,0,200,4.7803557155e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,5,0,8,47,"Success",0.000491,4.325686,3.965924,0.000267,0.014989,0.016136,0.000192,0.007241,8.332976,440,0,200,4.7803557155e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,5,0,9,47,"Success",0.000529,4.320531,3.96733,0.000283,0.016179,0.015041,0.000192,0.006571,8.32852,440,0,200,4.7803557155e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,5,0,10,47,"Success",0.000513,4.300096,3.937199,0.000279,0.017761,0.012946,0.000186,0.006924,8.277787,440,0,200,4.7803557155e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,5,0,11,47,"Success",0.000479,4.354382,3.955475,0.000265,0.018644,0.015724,0.000178,0.006554,8.353522,440,0,200,4.7803557155e-17,0
"Fftw","Outplace","Real","double",2,"radix357",3,9,0,0,30,"Warmup",0.000523,11.572616,11.110512,0.000252,0.015143,0.014235,0.000443,0.007133,22.722766,456,0,216,5.1131637084e-17,0
"Fftw","Outplace","Real","double",2,"radix357",3,9,0,1,30,"Warmup",0.000557,35.878423,12.660467,0.000214,0.013798,0.015003,0.000237,0.008281,48.578938,456,0,216,5.1131637084e-17,0
"Fftw","Outplace","Real","double",2,"radix357",3,9,0,2,30,"Success",0.000555,11.557442,10.431316,0.000342,0.014574,0.014157,0.000187,0.00859,22.029165,456,0,216,5.1131637084e-17,0
"Fftw","Outplace","Real","double",2,"radix357",3,9,0,3,30,"Success",0.000595,10.998664,10.477695,0.00022,0.016582,0.014598,0.00019,0.007537,21.517882,456,0,216,5.1131637084e-17,0
"Fftw","Outplace","Real","double",2,"radix357",3,9,0,4,30,"Success",0.000571,11.044047,10.43499,0.000517,0.016533,0.013207,0.000219,0.007385,21.519155,456,0,216,5.1131637084e-17,0
"Fftw","Outplace","Real","double",2,"radix357",3,9,0,5,30,"Success",0.000606,11.104873,10.431998,0.000351,0.016933,0.014432,0.000207,0.007377,21.578804,456,0,216,5.1131637084e-17,0
"Fftw","Outplace","Real","double",2,"radix357",3,9,0,6,30,"Success",0.000547,11.18376,10.358947,0.000228,0.016412,0.015023,0.000191,0.008977,21.586161,456,0,216,5.1131637084e-17,0
"Fftw","Outplace","Real","double",2,"radix357",3,9,0,7,30,"Success",0.000607,11.132981,10.361469,0.000223,0.016258,0.01434,0.000197,0.008784,21.536657,456,0,216,5.1131637084e-17,0
"Fftw","Outplace","Real","double",2,"radix357",3,9,0,8,30,"Success",0.000624,11.075099,10.343193,0.000238,0.016045,0.015678,0.000194,0.007525,21.460536,456,0,216,5.1131637084e-17,0
"Fftw","Outplace","Real","double",2,"radix357",3,9,0,9,30,"Success",0.000545,11.020828,10.449304,0.000228,0.015658,0.015801,0.000205,0.00934,21.513843,456,0,216,5.1131637084e-17,0
"Fftw","Outplace","Real","double",2,"radix357",3,9,0,10,30,"Success",0.000519,11.064882,10.393939,0.00023,0.017366,0.01495,0.000211,0.007896,21.501958,456,0,216,5.1131637084e-17,0
"Fftw","Outplace","Real","double",2,"radix357",3,9,0,11,30,"Success",0.00062,11.043829,10.427286,0.000239,0.016031,0.014752,0.000235,0.009697,21.514635,456,0,216,5.1131637084e-17,0
"Fftw","Outplace","Real","double",2,"radix357",7,7,0,0,59,"Warmup",0.000467,4.982788,4.652534,0.000313,0.017108,0.013722,0.000409,0.008734,9.677982,840,0,392,1.0434863769e-16,0
"Fftw","Outplace","Real","double",2,"radix357",7,7,0,1,59,"Warmup",0.000529,4.939075,4.598326,0.000277,0.018193,0.014666,0.000207,0.009081,9.582217,840,0,392,1.0434863769e-16,0
"Fftw","Outplace","Real","double",2,"radix357",7,7,0,2,59,"Success",0.000542,4.976183,4.633319,0.000303,0.01709,0.013399,0.000204,0.010242,9.653224,840,0,392,1.0434863769e-16,0
"Fftw","Outplace","Real","double",2,"radix357",7,7,0,3,59,"Success",0.000598,4.929447,4.610069,0.000275,0.016238,0.015039,0.000265,0.00953,9.583159,840,0,392,1.0434863769e-16,0
"Fftw","Outplace","Real","double",2,"radix357",7,7,0,4,59,"Success",0.000603,4.982113,4.635036,0.000286,0.018402,0.014544,0.000207,0.008802,9.662208,840,0,392,1.0434863769e-16,0
"Fftw","Outplace","Real","double",2,"radix357",7,7,0,5,59,"Success",0.00056,4.907313,4.604675,0.000271,0.016986,0.013866,0.000199,0.007614,9.553687,840,0,392,1.0434863769e-16,0
"Fftw","Outplace","Real","double",2,"radix357",7,7,0,6,59,"Success",0.000487,4.985969,4.63753,0.000286,0.016851,0.014223,0.000178,0.008949,9.66658,840,0,392,1.0434863769e-16,0
"Fftw","Outplace","Real","double",2,"radix357",7,7,0,7,59,"Success",0.000733,4.957052,4.57635,0.000273,0.016132,0.014353,0.000234,0.008861,9.575727,840,0,392,1.0434863769e-16,0
"Fftw","Outplace","Real","double",2,"radix357",7,7,0,8,59,"Success",0.000509,4.960839,4.625885,0.000287,0.015516,0.014528,0.000223,0.008929,9.628448,840,0,392,1.0434863769e-16,0
"Fftw","Outplace","Real","double",2,"radix357",7,7,0,9,59,"Success",0.000529,4.948417,4.579089,0.000247,0.01709,0.015139,0.000196,0.009444,9.57214,840,0,392,1.0434863769e-16,0
"Fftw","Outplace","Real","double",2,"radix357",7,7,0,10,59,"Success",0.000573,4.97924,4.65426,0.000287,0.018413,0.012343,0.000195,0.009093,9.676391,840,0,392,1.0434863769e-16,0
"Fftw","Outplace","Real","double",2,"radix357",7,7,0,11,59,"Success",0.000536,4.925706,4.576833,0.000271,0.017084,0.015652,0.000192,0.009003,9.547041,840,0,392,1.0434863769e-16,0
"Fftw","Outplace","Real","double",2,"radix357",9,9,0,0,31,"Warmup",0.00071,3.942432,3.908155,0.000341,0.017144,0.013014,0.000297,0.008913,7.893112,1368,0,648,9.8586365375e-17,0
"Fftw","Outplace","Real","double",2,"radix357",9,9,0,1,31,"Warmup",0.000724,3.979702,3.812465,0.000282,0.015277,0.031796,0.000265,0.007792,7.85028,1368,0,648,9.8586365375e-17,0
"Fftw","Outplace","Real","double",2,"radix357",9,9,0,2,31,"Success",0.000706,3.92641,3.823067,0.000288,0.015772,0.015174,0.000221,0.008131,7.791581,1368,0,648,9.8586365375e-17,0
"Fftw","Outplace","Real","double",2,"radix357",9,9,0,3,31,"Success",0.000597,3.94593,3.849058,0.000278,0.018367,0.015075,0.000212,0.00965,7.841366,1368,0,648,9.8586365375e-17,0
"Fftw","Outplace","Real","double",2,"radix357",9,9,0,4,31,"Success",0.000621,3.929158,3.789212,0.000298,0.016562,0.014357,0.000188,0.009039,7.761481,1368,0,648,9.8586365375e-17,0
"Fftw","Outplace","Real","double",2,"radix357",9,9,0,5,31,"Success",0.000695,3.93756,3.876336,0.000315,0.016609,0.015947,0.000216,0.009641,7.859127,1368,0,648,9.8586365375e-17,0
"Fftw","Outplace","Real","double",2,"radix357",9,9,0,6,31,"Success",0.000612,3.977804,3.8537,0.000277,0.015312,0.016619,0.000229,0.008993,7.875725,1368,0,648,9.8586365375e-17,0
"Fftw","Outplace","Real","double",2,"radix357",9,9,0,7,31,"Success",0.000674,3.896625,3.828817,0.000315,0.017446,0.015691,0.000262,0.008455,7.77022,1368,0,648,9.8586365375e-17,0
"Fftw","Outplace","Real","double",2,"radix357",9,9,0,8,31,"Success",0.000621,3.97038,3.872687,0.000305,0.017104,0.015238,0.000233,0.009172,7.887673,1368,0,648,9.8586365375e-17,0
"Fftw","Outplace","Real","double",2,"radix357",9,9,0,9,31,"Success",0.000603,3.931031,3.78269,0.000278,0.015522,0.014822,0.000192,0.008612,7.755639,1368,0,648,9.8586365375e-17,0
"Fftw","Outplace","Real","double",2,"radix357",9,9,0,10,31,"Success",0.00061,3.950227,3.86616,0.000291,0.016916,0.014662,0.000216,0.009193,7.860392,1368,0,648,9.8586365375e-17,0
"Fftw","Outplace","Real","double",2,"radix357",9,9,0,11,31,"Success",0.000627,3.957491,3.819058,0.000288,0.01588,0.015965,0.00019,0.00866,7.820088,1368,0,648,9.8586365375e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,25,0,0,48,"Warmup",0.000638,17.397362,16.4103,0.000719,0.017729,0.0189,0.000415,0.016458,33.864417,2040,0,1000,6.8102329447e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,25,0,1,48,"Warmup",0.000766,17.412544,16.365743,0.000565,0.018843,0.016801,0.000505,0.01633,33.834082,2040,0,1000,6.8102329447e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,25,0,2,48,"Success",0.000784,17.391376,16.35402,0.000413,0.018433,0.016205,0.000315,0.018976,33.802465,2040,0,1000,6.8102329447e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,25,0,3,48,"Success",0.000725,17.404286,16.328698,0.000467,0.017958,0.017521,0.000336,0.018052,33.790006,2040,0,1000,6.8102329447e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,25,0,4,48,"Success",0.000769,17.479017,16.433256,0.000571,0.019622,0.016119,0.000493,0.015022,33.966813,2040,0,1000,6.8102329447e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,25,0,5,48,"Success",0.000715,17.389333,16.441177,0.000441,0.018696,0.015311,0.000353,0.017086,33.885186,2040,0,1000,6.8102329447e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,25,0,6,48,"Success",0.00072,17.418802,16.351802,0.000483,0.018724,0.016787,0.000439,0.0163,33.825881,2040,0,1000,6.8102329447e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,25,0,7,48,"Success",0.000744,17.464424,16.366149,0.000551,0.018144,0.016258,0.000415,0.016845,33.885197,2040,0,1000,6.8102329447e-17,0
"Fftw","Outplace","Real","double",2,"radix357",5,25,0,8,48,"Success",0.000752,17.456459,16.389989,0.000397,0.020812,0.019241,0.000657,0.015344,33.905658,2040,0,1000,6.8102329447e-17,0
