; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",67312484352,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1503634357,"CurrentTimeLocal","Fri Aug 25 06:12:37 2017","Hostname","taurusi5417","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000236
; "Time_ContextDestroy [ms]", 0.000267
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","float",1,"oddshape",6859,0,0,3,53,"Success",0.000572,161.693416,100.734493,0.003512,0.152347,0.151196,0.002501,0.123046,262.862732,27440,0,27436,7.6795188687e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",6859,0,0,4,53,"Success",0.000514,161.421909,100.784373,0.00362,0.162599,0.142145,0.002836,0.129312,262.649021,27440,0,27436,7.6795188687e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",6859,0,0,5,53,"Success",0.000498,166.174896,174.847169,0.003766,0.13806,0.168244,0.002753,0.1416,341.478873,27440,0,27436,7.6643059916e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",6859,0,0,6,53,"Success",0.000668,160.51351,100.872385,0.003611,0.177443,0.196862,0.002837,0.123979,261.893001,27440,0,27436,7.6795188687e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",6859,0,0,7,53,"Success",0.000642,162.025836,101.337953,0.003582,0.177445,0.162361,0.002654,0.122683,263.834906,27440,0,27436,7.6795188687e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",6859,0,0,8,53,"Success",0.000541,161.456008,99.898621,0.003477,0.196285,0.202483,0.00252,0.127294,261.889009,27440,0,27436,7.6795188687e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",6859,0,0,9,53,"Success",0.000543,162.503989,101.165451,0.003565,0.148817,0.166627,0.00249,0.122994,264.116224,27440,0,27436,7.6795188687e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",6859,0,0,10,53,"Success",0.000722,161.642988,101.363829,0.00353,0.142261,0.145551,0.002534,0.12474,263.427946,27440,0,27436,7.6795188687e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",6859,0,0,11,53,"Success",0.000668,161.161021,100.95756,0.005181,0.162464,0.157398,0.002424,0.122413,262.570936,27440,0,27436,7.6795188687e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",130321,0,0,0,54,"Warmup",0.000836,902.757878,1050.030746,0.06284,0.715363,0.935502,0.100708,0.225527,1954.834021,521288,0,521284,8.512402261e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",130321,0,0,1,54,"Warmup",0.000886,890.389,1031.584122,0.063917,0.685929,0.92114,0.10321,0.238092,1923.987994,521288,0,521284,8.512402261e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",130321,0,0,2,54,"Success",0.00078,917.048041,1030.267146,0.062824,0.718231,0.934544,0.100751,0.251421,1949.385706,521288,0,521284,8.512402261e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",130321,0,0,3,54,"Success",0.00087,909.743377,1040.642787,0.064051,0.587094,1.227571,0.107251,0.227904,1952.603208,521288,0,521284,8.512402261e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",130321,0,0,4,54,"Success",0.000876,902.269565,1046.357283,0.062951,0.581191,0.876694,0.100151,0.225507,1950.477119,521288,0,521284,8.512402261e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",130321,0,0,5,54,"Success",0.000814,913.168005,1022.18293,0.06243,0.671807,1.101684,0.100548,0.246981,1937.537008,521288,0,521284,8.512402261e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",130321,0,0,6,54,"Success",0.000757,932.499061,1024.997103,0.062993,0.608998,1.052971,0.099806,0.241574,1959.566271,521288,0,521284,8.512402261e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",130321,0,0,7,54,"Success",0.000894,932.790474,1009.283775,0.062987,0.565396,0.912654,0.100318,0.234624,1943.952932,521288,0,521284,8.512402261e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",130321,0,0,8,54,"Success",0.000886,902.748599,1021.214621,0.063145,0.708939,0.853297,0.100787,0.241047,1925.933012,521288,0,521284,8.512402261e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",130321,0,0,9,54,"Success",0.000886,910.024399,998.184796,0.064325,0.696593,1.176029,0.102781,0.246387,1910.498255,521288,0,521284,8.6258358926e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",130321,0,0,10,54,"Success",0.00079,922.505199,1011.746363,0.062658,0.564553,0.917966,0.09979,0.22674,1936.125972,521288,0,521284,8.512402261e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",130321,0,0,11,54,"Success",0.00082,900.809461,1024.859297,0.062808,0.591116,0.937651,0.10073,0.227778,1927.591501,521288,0,521284,8.512402261e-08,0
"Fftw","Inplace","Real","float",1,"oddshape",2476099,0,0,0,55,"Warmup",0.000988,16465.593497,17376.136967,2.49436,8.383102,9.808955,1.894721,0.29882,33864.61449,9904400,0,9904396,1.2236236684e-07,0
"Fftw","Inplace","Real","float",1,"oddshape",2476099,0,0,1,55,"Warmup",0.001,16397.950308,17335.971669,2.491953,8.323702,9.816533,1.897222,0.294922,33756.750123,9904400,0,9904396,1.2236236684e-07,0
"Fftw","Inplace","Real","float",1,"oddshape",2476099,0,0,2,55,"Success",0.000892,16392.104053,17430.169923,2.483801,8.299805,9.857837,1.897875,0.295584,33845.112598,9904400,0,9904396,1.2236236684e-07,0
"Fftw","Inplace","Real","float",1,"oddshape",2476099,0,0,3,55,"Success",0.00086,16401.124245,17444.873602,2.492168,8.296044,9.864132,1.89205,0.296486,33868.842673,9904400,0,9904396,1.2236236684e-07,0
"Fftw","Inplace","Real","float",1,"oddshape",2476099,0,0,4,55,"Success",0.000798,16396.521281,17507.798886,2.507138,8.315561,10.060445,1.900291,0.287741,33927.394848,9904400,0,9904396,1.2236236684e-07,0
"Fftw","Inplace","Real","float",1,"oddshape",2476099,0,0,5,55,"Success",0.000784,16430.604756,17445.555361,2.480872,8.340056,10.020976,1.921826,0.287611,33899.215058,9904400,0,9904396,1.2236236684e-07,0
"Fftw","Inplace","Real","float",1,"oddshape",2476099,0,0,6,55,"Success",0.000976,16434.991052,17388.009663,2.519988,8.346108,9.97313,1.930134,0.286373,33846.060159,9904400,0,9904396,1.2236236684e-07,0
"Fftw","Inplace","Real","float",1,"oddshape",2476099,0,0,7,55,"Success",0.000856,16390.955632,17810.081516,2.510328,8.394626,9.772642,1.962638,0.288433,34223.96975,9904400,0,9904396,1.2236236684e-07,0
"Fftw","Inplace","Real","float",1,"oddshape",2476099,0,0,8,55,"Success",0.001008,17037.696445,18340.992407,2.515094,8.405785,9.831289,1.96347,0.289702,35401.698026,9904400,0,9904396,1.2236236684e-07,0
"Fftw","Inplace","Real","float",1,"oddshape",2476099,0,0,9,55,"Success",0.00094,17085.417448,17720.936979,2.504958,8.335759,10.08362,1.952246,0.285837,34829.520657,9904400,0,9904396,1.2236236684e-07,0
"Fftw","Inplace","Real","float",1,"oddshape",2476099,0,0,10,55,"Success",0.00098,16577.506431,17493.965309,2.498655,8.385242,10.033624,1.977549,0.273799,34094.64455,9904400,0,9904396,1.2236236684e-07,0
"Fftw","Inplace","Real","float",1,"oddshape",2476099,0,0,11,55,"Success",0.00087,16591.924965,17518.163373,2.514398,8.454082,9.892564,1.90509,0.304671,34133.162966,9904400,0,9904396,1.2236236684e-07,0
"Fftw","Inplace","Real","float",1,"powerof2",4,0,0,0,0,"Warmup",0.000305,1.181654,1.196603,0.000214,0.000321,0.00019,0.000159,0.000964,2.381961,24,0,16,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4,0,0,1,0,"Warmup",0.000349,1.168581,1.1843,0.000237,0.000333,0.000167,0.00015,0.00091,2.356598,24,0,16,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4,0,0,2,0,"Success",0.000351,1.165282,1.22799,0.00025,0.000322,0.000176,0.000155,0.000898,2.397049,24,0,16,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4,0,0,3,0,"Success",0.000361,1.229396,1.211828,0.00024,0.000286,0.00018,0.000151,0.000958,2.44501,24,0,16,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4,0,0,4,0,"Success",0.000369,1.24002,1.216699,0.00021,0.000317,0.00018,0.000156,0.000906,2.46046,24,0,16,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4,0,0,5,0,"Success",0.000335,1.197972,1.212944,0.000206,0.00033,0.000198,0.000159,0.000878,2.414594,24,0,16,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4,0,0,6,0,"Success",0.000275,1.246681,1.20467,0.000245,0.000333,0.000179,0.000148,0.000912,2.45497,24,0,16,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4,0,0,7,0,"Success",0.000308,1.211419,1.184865,0.000204,0.000367,0.000166,0.000154,0.000896,2.399922,24,0,16,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4,0,0,8,0,"Success",0.000295,1.212057,1.211847,0.000206,0.000398,0.000158,0.000153,0.000858,2.427536,24,0,16,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4,0,0,9,0,"Success",0.000359,1.17747,1.223098,0.000207,0.000365,0.000172,0.00015,0.000925,2.404324,24,0,16,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4,0,0,10,0,"Success",0.000346,1.242179,1.221323,0.000209,0.000401,0.000191,0.000156,0.00095,2.467424,24,0,16,0,0
"Fftw","Inplace","Real","float",1,"powerof2",4,0,0,11,0,"Success",0.000387,1.192668,1.202986,0.00021,0.000415,0.00018,0.000157,0.000974,2.399583,24,0,16,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8,0,0,0,1,"Warmup",0.000385,1.221499,1.103731,0.000221,0.000343,0.000201,0.000172,0.000934,2.328896,40,0,32,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8,0,0,1,1,"Warmup",0.000339,1.115494,1.121528,0.000208,0.000348,0.000178,0.000159,0.000976,2.240829,40,0,32,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8,0,0,2,1,"Success",0.000344,1.113968,1.108794,0.000221,0.000341,0.000188,0.00016,0.000997,2.226604,40,0,32,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8,0,0,3,1,"Success",0.000333,1.138399,1.117613,0.000203,0.000363,0.000189,0.000162,0.000944,2.259765,40,0,32,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8,0,0,4,1,"Success",0.000361,1.127172,1.118454,0.000207,0.000341,0.000163,0.00017,0.00093,2.249333,40,0,32,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8,0,0,5,1,"Success",0.000325,1.125068,1.103302,0.000215,0.000367,0.000177,0.00015,0.000935,2.232061,40,0,32,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8,0,0,6,1,"Success",0.000289,1.12918,1.121187,0.000209,0.000349,0.000171,0.000166,0.001004,2.254168,40,0,32,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8,0,0,7,1,"Success",0.000337,1.128191,1.099259,0.000249,0.000287,0.000178,0.000146,0.000955,2.231047,40,0,32,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8,0,0,8,1,"Success",0.000369,1.116114,1.115867,0.000206,0.000332,0.00016,0.000159,0.000898,2.235729,40,0,32,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8,0,0,9,1,"Success",0.000334,1.12678,1.106456,0.000211,0.000353,0.000179,0.000162,0.000972,2.237039,40,0,32,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8,0,0,10,1,"Success",0.000357,1.135697,1.120577,0.000229,0.000361,0.000191,0.000184,0.00095,2.260008,40,0,32,0,0
"Fftw","Inplace","Real","float",1,"powerof2",8,0,0,11,1,"Success",0.000401,1.142964,1.117854,0.000209,0.000349,0.000191,0.00015,0.000906,2.264559,40,0,32,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16,0,0,0,2,"Warmup",0.000391,1.161087,1.10294,0.000231,0.000415,0.000224,0.000187,0.001055,2.268003,72,0,64,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16,0,0,1,2,"Warmup",0.000309,1.101584,1.115977,0.000225,0.000381,0.000208,0.000165,0.00107,2.221512,72,0,64,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16,0,0,2,2,"Success",0.000323,1.097494,1.129847,0.00023,0.000397,0.0002,0.000164,0.000991,2.231151,72,0,64,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16,0,0,3,2,"Success",0.000293,1.096897,1.147865,0.000224,0.000405,0.00021,0.000179,0.001053,2.248631,72,0,64,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16,0,0,4,2,"Success",0.000339,1.110501,1.117034,0.000212,0.000391,0.000204,0.000173,0.001016,2.231512,72,0,64,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16,0,0,5,2,"Success",0.000283,1.097538,1.121615,0.000219,0.000411,0.000211,0.000175,0.00104,2.223042,72,0,64,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16,0,0,6,2,"Success",0.000289,1.105926,1.121902,0.000206,0.000395,0.000202,0.000165,0.000974,2.231597,72,0,64,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16,0,0,7,2,"Success",0.000289,1.103757,1.136035,0.000235,0.000387,0.000205,0.000164,0.00107,2.243753,72,0,64,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16,0,0,8,2,"Success",0.000325,1.098324,1.116188,0.000231,0.000429,0.000255,0.000153,0.000986,2.218551,72,0,64,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16,0,0,9,2,"Success",0.000349,1.101254,1.105874,0.000234,0.000355,0.000192,0.000165,0.001034,2.210891,72,0,64,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16,0,0,10,2,"Success",0.000377,1.093427,1.115819,0.000199,0.000369,0.000203,0.000162,0.000948,2.213133,72,0,64,0,0
"Fftw","Inplace","Real","float",1,"powerof2",16,0,0,11,2,"Success",0.000281,1.119738,1.147683,0.000215,0.000397,0.000215,0.000163,0.001026,2.271349,72,0,64,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32,0,0,0,3,"Warmup",0.000401,37.238071,27.157749,0.000261,0.000525,0.000301,0.000179,0.001105,64.400083,136,0,128,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32,0,0,1,3,"Warmup",0.000451,37.337634,27.171333,0.000221,0.00057,0.000273,0.000174,0.0012,64.51336,136,0,128,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32,0,0,2,3,"Success",0.000357,36.902642,27.192946,0.000224,0.000612,0.000267,0.000173,0.001179,64.099872,136,0,128,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32,0,0,3,3,"Success",0.000481,36.846418,27.292625,0.000223,0.000553,0.000288,0.000178,0.001145,64.143433,136,0,128,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32,0,0,4,3,"Success",0.000477,37.278382,27.06765,0.000229,0.000574,0.000277,0.00018,0.001499,64.350799,136,0,128,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32,0,0,5,3,"Success",0.000385,36.924746,27.177237,0.000218,0.000528,0.000269,0.000172,0.001252,64.106255,136,0,128,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32,0,0,6,3,"Success",0.00049,37.14859,27.356045,0.00022,0.000535,0.000273,0.000173,0.001068,64.508859,136,0,128,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32,0,0,7,3,"Success",0.000421,37.187791,27.390409,0.000219,0.000565,0.000274,0.000174,0.001155,64.582478,136,0,128,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32,0,0,8,3,"Success",0.000469,37.176223,27.263222,0.000259,0.000629,0.000274,0.00018,0.001213,64.443921,136,0,128,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32,0,0,9,3,"Success",0.000393,36.296735,26.756678,0.00026,0.000547,0.000273,0.000177,0.001315,63.057906,136,0,128,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32,0,0,10,3,"Success",0.000385,36.285986,26.838302,0.000259,0.000581,0.000306,0.000176,0.001251,63.128694,136,0,128,0,0
"Fftw","Inplace","Real","float",1,"powerof2",32,0,0,11,3,"Success",0.000441,36.377213,26.748109,0.000223,0.000549,0.000305,0.000179,0.001045,63.129516,136,0,128,0,0
"Fftw","Inplace","Real","float",1,"powerof2",64,0,0,0,4,"Warmup",0.000407,95.001835,99.587567,0.00024,0.000947,0.000798,0.000195,0.001507,194.594951,264,0,256,0,0
"Fftw","Inplace","Real","float",1,"powerof2",64,0,0,1,4,"Warmup",0.000389,95.128788,98.927544,0.000239,0.000984,0.000786,0.000188,0.001555,194.062029,264,0,256,0,0
"Fftw","Inplace","Real","float",1,"powerof2",64,0,0,2,4,"Success",0.000421,94.564572,99.472548,0.000255,0.000949,0.000822,0.000195,0.001297,194.042655,264,0,256,0,0
"Fftw","Inplace","Real","float",1,"powerof2",64,0,0,3,4,"Success",0.000403,94.715788,100.352234,0.000256,0.000942,0.000808,0.000183,0.001231,195.073241,264,0,256,0,0
"Fftw","Inplace","Real","float",1,"powerof2",64,0,0,4,4,"Success",0.000453,95.064598,99.355135,0.000242,0.001023,0.00081,0.000197,0.001231,194.425216,264,0,256,0,0
"Fftw","Inplace","Real","float",1,"powerof2",64,0,0,5,4,"Success",0.000577,94.637035,99.087544,0.000244,0.00093,0.000782,0.000188,0.001367,193.730313,264,0,256,0,0
"Fftw","Inplace","Real","float",1,"powerof2",64,0,0,6,4,"Success",0.000483,94.618563,100.011487,0.000255,0.001035,0.000802,0.000187,0.001489,194.63591,264,0,256,0,0
"Fftw","Inplace","Real","float",1,"powerof2",64,0,0,7,4,"Success",0.000413,94.291156,99.581213,0.00025,0.000968,0.000782,0.000193,0.001782,193.878247,264,0,256,0,0
"Fftw","Inplace","Real","float",1,"powerof2",64,0,0,8,4,"Success",0.000403,94.840758,99.465596,0.000251,0.000958,0.000778,0.000192,0.001551,194.312048,264,0,256,0,0
"Fftw","Inplace","Real","float",1,"powerof2",64,0,0,9,4,"Success",0.000453,94.587625,100.446838,0.000233,0.000914,0.0008,0.000194,0.001144,195.039674,264,0,256,0,0
"Fftw","Inplace","Real","float",1,"powerof2",64,0,0,10,4,"Success",0.000634,94.747225,99.566159,0.000241,0.00095,0.000808,0.000194,0.001622,194.319415,264,0,256,0,0
"Fftw","Inplace","Real","float",1,"powerof2",64,0,0,11,4,"Success",0.000481,94.867447,99.096602,0.000239,0.001022,0.0008,0.000182,0.001236,193.969619,264,0,256,0,0
"Fftw","Inplace","Real","float",1,"powerof2",128,0,0,0,5,"Warmup",0.000383,177.14465,194.75765,0.000303,0.001857,0.001594,0.000214,0.003095,371.911271,520,0,512,0,0
"Fftw","Inplace","Real","float",1,"powerof2",128,0,0,1,5,"Warmup",0.000475,176.852951,194.456149,0.000411,0.001978,0.001686,0.000216,0.002704,371.318175,520,0,512,0,0
"Fftw","Inplace","Real","float",1,"powerof2",128,0,0,2,5,"Success",0.000364,177.050811,194.413247,0.000281,0.001515,0.001445,0.000238,0.002785,371.472267,520,0,512,0,0
"Fftw","Inplace","Real","float",1,"powerof2",128,0,0,3,5,"Success",0.000679,176.804947,193.759692,0.000311,0.00173,0.001467,0.000215,0.005816,370.576445,520,0,512,0,0
"Fftw","Inplace","Real","float",1,"powerof2",128,0,0,4,5,"Success",0.000389,176.551503,194.291027,0.000323,0.001489,0.00155,0.000229,0.003043,370.851169,520,0,512,0,0
"Fftw","Inplace","Real","float",1,"powerof2",128,0,0,5,5,"Success",0.000361,176.066548,191.900842,0.000357,0.001852,0.001517,0.000214,0.003005,367.976314,520,0,512,0,0
"Fftw","Inplace","Real","float",1,"powerof2",128,0,0,6,5,"Success",0.000647,173.86496,190.066899,0.000367,0.002222,0.001636,0.000215,0.002963,363.941555,520,0,512,0,0
"Fftw","Inplace","Real","float",1,"powerof2",128,0,0,7,5,"Success",0.000413,173.001267,190.151824,0.000375,0.00201,0.001667,0.000212,0.021049,363.180392,520,0,512,0,0
"Fftw","Inplace","Real","float",1,"powerof2",128,0,0,8,5,"Success",0.000621,172.749604,190.234534,0.000387,0.002111,0.001702,0.000226,0.013017,363.003809,520,0,512,0,0
"Fftw","Inplace","Real","float",1,"powerof2",128,0,0,9,5,"Success",0.000401,175.993703,191.991431,0.000293,0.001664,0.001522,0.000249,0.002973,367.993909,520,0,512,0,0
"Fftw","Inplace","Real","float",1,"powerof2",128,0,0,10,5,"Success",0.000634,173.668201,190.28176,0.000393,0.002259,0.00169,0.000217,0.002969,363.959735,520,0,512,0,0
"Fftw","Inplace","Real","float",1,"powerof2",128,0,0,11,5,"Success",0.000573,173.236197,190.160512,0.000301,0.00166,0.001601,0.000248,0.002682,363.405327,520,0,512,0,0
"Fftw","Inplace","Real","float",1,"powerof2",256,0,0,0,6,"Warmup",0.000698,397.240247,419.811875,0.000497,0.002526,0.002839,0.000265,0.004138,817.064576,1032,0,1024,0,0
"Fftw","Inplace","Real","float",1,"powerof2",256,0,0,1,6,"Warmup",0.000667,396.625263,450.881523,0.000507,0.002723,0.002586,0.000263,0.004132,847.519366,1032,0,1024,0,0
"Fftw","Inplace","Real","float",1,"powerof2",256,0,0,2,6,"Success",0.00068,395.798169,416.151719,0.000485,0.002347,0.0026,0.000258,0.013533,811.971359,1032,0,1024,0,0
"Fftw","Inplace","Real","float",1,"powerof2",256,0,0,3,6,"Success",0.000707,398.705901,417.663508,0.000494,0.002474,0.002556,0.000247,0.003853,816.38127,1032,0,1024,0,0
"Fftw","Inplace","Real","float",1,"powerof2",256,0,0,4,6,"Success",0.000669,397.30188,417.007315,0.000489,0.002508,0.002748,0.000278,0.013736,814.3311,1032,0,1024,0,0
"Fftw","Inplace","Real","float",1,"powerof2",256,0,0,5,6,"Success",0.000678,395.74407,416.566484,0.000487,0.002743,0.002546,0.000283,0.003009,812.321813,1032,0,1024,0,0
"Fftw","Inplace","Real","float",1,"powerof2",256,0,0,6,6,"Success",0.000499,395.338068,413.224949,0.000467,0.002288,0.002802,0.000278,0.003311,808.574224,1032,0,1024,0,0
"Fftw","Inplace","Real","float",1,"powerof2",256,0,0,7,6,"Success",0.000718,396.525643,416.524799,0.000489,0.002465,0.002654,0.000261,0.002949,813.061526,1032,0,1024,0,0
"Fftw","Inplace","Real","float",1,"powerof2",256,0,0,8,6,"Success",0.000736,392.988539,411.85633,0.000473,0.002287,0.002624,0.000256,0.002694,804.855495,1032,0,1024,0,0
"Fftw","Inplace","Real","float",1,"powerof2",256,0,0,9,6,"Success",0.000694,384.67742,409.936974,0.000469,0.002452,0.002574,0.000257,0.003077,794.625531,1032,0,1024,0,0
"Fftw","Inplace","Real","float",1,"powerof2",256,0,0,10,6,"Success",0.000746,390.078495,412.261446,0.000467,0.002411,0.002543,0.000272,0.002836,802.350762,1032,0,1024,0,0
"Fftw","Inplace","Real","float",1,"powerof2",256,0,0,11,6,"Success",0.000788,386.282355,404.938479,0.000523,0.002403,0.002698,0.000279,0.012922,791.241959,1032,0,1024,0,0
"Fftw","Inplace","Real","float",1,"powerof2",512,0,0,0,7,"Warmup",0.000633,650.148596,709.960203,0.000489,0.004326,0.002502,0.000259,0.003274,1360.122055,2056,0,2048,0,0
