; "SupportedThreads",0,"UsedThreads",0,"TotalMemory",15964327936,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1534882441,"CurrentTimeLocal","Tue Aug 21 23:14:01 2018","Hostname","teegema","gearshifft","0.3.0"
; "Time_ContextCreate [ms]", 0.000186
; "Time_ContextDestroy [ms]", 7.3e-05
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]","Error_StandardDeviation","Error_Mismatches"
"Fftw","Inplace","Real","float",1,"radix357",243,0,0,11,21,"Success",0.000169,4.977577,4.73345,0.000526,0.006677,0.002018,0.000269,0.00277,9.724034,976,0,972,3.6713737813e-08,0
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,0,37,"Warmup",0.000531,2.041087,1.820331,0.000602,0.007057,0.003,0.000246,0.002603,3.875943,1376,0,1372,4.9320939019e-08,0
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,1,37,"Warmup",0.003315,1.979759,1.794677,0.000382,0.006898,0.002679,0.000167,0.002461,3.790859,1376,0,1372,4.9320939019e-08,0
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,2,37,"Success",0.00341,1.974919,1.788487,0.000376,0.006588,0.002601,0.000177,0.002318,3.779322,1376,0,1372,4.9320939019e-08,0
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,3,37,"Success",0.003319,1.974684,1.78452,0.000393,0.006584,0.002691,0.000167,0.002323,3.775177,1376,0,1372,4.9320939019e-08,0
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,4,37,"Success",0.003439,1.963193,1.830825,0.000614,0.007251,0.002725,0.000255,0.002323,3.811207,1376,0,1372,4.9320939019e-08,0
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,5,37,"Success",0.003384,2.051915,1.80957,0.000656,0.007094,0.002729,0.000505,0.002615,3.878995,1376,0,1372,4.9320939019e-08,0
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,6,37,"Success",0.003379,1.990313,1.796561,0.000314,0.006813,0.002676,0.000228,0.002414,3.803185,1376,0,1372,4.9320939019e-08,0
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,7,37,"Success",0.003294,1.955652,1.784219,0.000545,0.006917,0.002604,0.000168,0.002353,3.756251,1376,0,1372,4.9320939019e-08,0
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,8,37,"Success",0.003304,1.96238,1.786442,0.000374,0.006609,0.002508,0.00017,0.002294,3.764596,1376,0,1372,4.9320939019e-08,0
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,9,37,"Success",0.003258,1.963724,1.786879,0.000369,0.006727,0.002653,0.000164,0.002275,3.766502,1376,0,1372,4.9320939019e-08,0
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,10,37,"Success",0.003306,1.959772,1.793357,0.000321,0.006728,0.002679,0.000147,0.002422,3.769199,1376,0,1372,4.9320939019e-08,0
"Fftw","Inplace","Real","float",1,"radix357",343,0,0,11,37,"Success",0.003334,1.952329,1.781965,0.000361,0.006588,0.002592,0.00018,0.002265,3.750132,1376,0,1372,4.9320939019e-08,0
"Fftw","Inplace","Real","float",1,"radix357",625,0,0,0,31,"Warmup",0.001001,10.366218,9.789046,0.001191,0.013421,0.005401,0.000533,0.004416,20.182235,2504,0,2500,6.1392593367e-08,0
"Fftw","Inplace","Real","float",1,"radix357",625,0,0,1,31,"Warmup",0.003793,10.222367,9.873333,0.001274,0.013935,0.005418,0.000516,0.004272,20.125825,2504,0,2500,6.1392593367e-08,0
"Fftw","Inplace","Real","float",1,"radix357",625,0,0,2,31,"Success",0.004792,10.213341,9.785914,0.001273,0.013272,0.005253,0.000468,0.003753,20.029086,2504,0,2500,6.1392593367e-08,0
"Fftw","Inplace","Real","float",1,"radix357",625,0,0,3,31,"Success",0.004846,10.097673,9.791012,0.001429,0.013974,0.005315,0.000632,0.003852,19.919803,2504,0,2500,6.1392593367e-08,0
"Fftw","Inplace","Real","float",1,"radix357",625,0,0,4,31,"Success",0.005264,10.29077,9.899354,0.001249,0.014242,0.005195,0.000538,0.004388,20.222035,2504,0,2500,6.1392593367e-08,0
"Fftw","Inplace","Real","float",1,"radix357",625,0,0,5,31,"Success",0.004528,10.234315,9.876316,0.001177,0.013705,0.005626,0.000456,0.004188,20.141056,2504,0,2500,6.1392593367e-08,0
"Fftw","Inplace","Real","float",1,"radix357",625,0,0,6,31,"Success",0.004829,10.190613,9.943199,0.001208,0.013848,0.005321,0.000587,0.004123,20.164638,2504,0,2500,6.1392593367e-08,0
"Fftw","Inplace","Real","float",1,"radix357",625,0,0,7,31,"Success",0.004452,10.158019,9.841309,0.001397,0.013671,0.005773,0.000536,0.003832,20.029881,2504,0,2500,6.1392593367e-08,0
"Fftw","Inplace","Real","float",1,"radix357",625,0,0,8,31,"Success",0.004022,10.148243,9.789685,0.00144,0.0139,0.006018,0.000673,0.004206,19.969146,2504,0,2500,6.1688472351e-08,0
"Fftw","Inplace","Real","float",1,"radix357",625,0,0,9,31,"Success",0.004723,11.088346,10.261474,0.000894,0.010567,0.006647,0.00028,0.004035,21.377917,2504,0,2500,5.4439831866e-08,0
"Fftw","Inplace","Real","float",1,"radix357",625,0,0,10,31,"Success",0.003665,10.412544,10.130279,0.00134,0.014022,0.005974,0.000263,0.004151,20.573305,2504,0,2500,6.1392593367e-08,0
"Fftw","Inplace","Real","float",1,"radix357",625,0,0,11,31,"Success",0.003655,10.696074,10.351778,0.001285,0.01268,0.006003,0.000474,0.004646,21.077547,2504,0,2500,5.6790160384e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,0,22,"Warmup",0.000584,6.792954,6.016124,0.000982,0.009555,0.005443,0.000456,0.003,12.830034,2920,0,2916,6.1171933862e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,1,22,"Warmup",0.003404,6.332744,6.300564,0.00097,0.010089,0.005335,0.000496,0.002929,12.657666,2920,0,2916,6.1171933862e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,2,22,"Success",0.003356,6.32432,6.30914,0.001079,0.007902,0.005774,0.000506,0.003668,12.65648,2920,0,2916,6.5191460098e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,3,22,"Success",0.003529,6.270252,5.949557,0.000848,0.008643,0.005235,0.000266,0.002425,12.241272,2920,0,2916,6.1171933862e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,4,22,"Success",0.003393,6.337086,5.995103,0.00085,0.009165,0.005372,0.000556,0.002685,12.354854,2920,0,2916,6.1171933862e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,5,22,"Success",0.003347,6.248507,5.979125,0.000632,0.008535,0.005246,0.0003,0.00236,12.248561,2920,0,2916,6.1171933862e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,6,22,"Success",0.003343,6.222868,5.960632,0.000637,0.008706,0.005309,0.00032,0.002408,12.204857,2920,0,2916,6.1171933862e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,7,22,"Success",0.003341,6.254616,5.959417,0.000852,0.008972,0.005396,0.000328,0.002588,12.236123,2920,0,2916,6.1171933862e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,8,22,"Success",0.003382,6.239307,5.958395,0.000583,0.008681,0.005258,0.000388,0.002197,12.218698,2920,0,2916,6.1171933862e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,9,22,"Success",0.00329,6.225138,5.953221,0.000868,0.008904,0.005353,0.000302,0.002358,12.199943,2920,0,2916,6.1171933862e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,10,22,"Success",0.003252,6.475411,6.065583,0.001,0.009208,0.005373,0.000486,0.002978,12.564028,2920,0,2916,6.1171933862e-08,0
"Fftw","Inplace","Real","float",1,"radix357",729,0,0,11,22,"Success",0.004014,6.273339,6.400594,0.000926,0.010035,0.005339,0.000473,0.003031,12.698552,2920,0,2916,6.1171933862e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,0,23,"Warmup",0.000589,8.153842,7.908049,0.001794,0.019626,0.019622,0.000746,0.004085,16.109088,8752,0,8748,5.9635395581e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,1,23,"Warmup",0.004343,8.149773,7.859477,0.001779,0.01975,0.019831,0.000799,0.003579,16.060285,8752,0,8748,5.9635395581e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,2,23,"Success",0.004148,8.086015,7.851228,0.001448,0.019035,0.019823,0.000686,0.003327,15.986488,8752,0,8748,5.9635395581e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,3,23,"Success",0.003517,8.10596,7.835773,0.001669,0.018954,0.019719,0.000703,0.003353,15.9902,8752,0,8748,5.9635395581e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,4,23,"Success",0.003446,8.088986,7.845846,0.001514,0.019037,0.019563,0.000947,0.003468,15.983373,8752,0,8748,5.9635395581e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,5,23,"Success",0.003428,8.114965,7.851168,0.001316,0.018956,0.019565,0.000722,0.00321,16.014159,8752,0,8748,5.9635395581e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,6,23,"Success",0.00355,8.102204,7.860491,0.001752,0.019201,0.019825,0.000748,0.003584,16.011941,8752,0,8748,5.9635395581e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,7,23,"Success",0.003647,8.125931,8.016793,0.001916,0.020954,0.01976,0.000712,0.004214,16.194656,8752,0,8748,5.9635395581e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,8,23,"Success",0.003628,8.109564,7.858009,0.001816,0.019494,0.020148,0.000646,0.004058,16.01802,8752,0,8748,5.870240893e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,9,23,"Success",0.003538,8.102027,7.891382,0.001496,0.019629,0.020105,0.003234,0.003994,16.046097,8752,0,8748,5.8512618369e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,10,23,"Success",0.003538,8.097352,7.8379,0.001649,0.019043,0.019835,0.000718,0.003814,15.984401,8752,0,8748,5.9635395581e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2187,0,0,11,23,"Success",0.003394,8.097437,7.851089,0.001505,0.023337,0.019828,0.000716,0.003368,16.001296,8752,0,8748,6.3191601443e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,0,38,"Warmup",0.000409,2.994718,2.744017,0.001715,0.026811,0.021943,0.000748,0.003348,5.794254,9608,0,9604,6.7628077346e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,1,38,"Warmup",0.003516,2.945061,2.735222,0.000989,0.026258,0.02432,0.000662,0.003198,5.739715,9608,0,9604,6.7628077346e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,2,38,"Success",0.003502,2.911334,2.699505,0.000938,0.025838,0.021253,0.000689,0.003137,5.666693,9608,0,9604,6.7628077346e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,3,38,"Success",0.003362,2.917124,2.722483,0.000903,0.026261,0.021021,0.000652,0.003118,5.695372,9608,0,9604,6.7628077346e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,4,38,"Success",0.003282,2.949457,2.7503,0.001669,0.026292,0.02155,0.000692,0.003585,5.757619,9608,0,9604,6.7628077346e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,5,38,"Success",0.003353,2.942061,2.730772,0.001025,0.025814,0.021428,0.000661,0.003005,5.728589,9608,0,9604,6.7628077346e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,6,38,"Success",0.00339,2.932627,2.714221,0.000834,0.026542,0.021192,0.000658,0.003177,5.703152,9608,0,9604,6.7628077346e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,7,38,"Success",0.00339,2.927725,2.715471,0.000989,0.026295,0.021312,0.000651,0.003188,5.69955,9608,0,9604,6.7628077346e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,8,38,"Success",0.003361,2.91268,2.727569,0.001017,0.026243,0.021164,0.000663,0.003192,5.696412,9608,0,9604,6.7628077346e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,9,38,"Success",0.00341,2.930868,2.789574,0.001561,0.027081,0.021228,0.000603,0.003506,5.778576,9608,0,9604,6.7628077346e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,10,38,"Success",0.003519,2.965828,2.717067,0.000841,0.026145,0.023822,0.000925,0.003229,5.741893,9608,0,9604,6.7628077346e-08,0
"Fftw","Inplace","Real","float",1,"radix357",2401,0,0,11,38,"Success",0.003481,2.9062,2.716772,0.00101,0.026382,0.021102,0.000703,0.003058,5.679225,9608,0,9604,6.7628077346e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,0,32,"Warmup",0.001513,17.577588,17.642414,0.002801,0.039328,0.03519,0.0011,0.005859,35.306661,12504,0,12500,6.2455770985e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,1,32,"Warmup",0.027258,18.994938,17.283934,0.002165,0.041316,0.03438,0.000816,0.005064,36.390981,12504,0,12500,6.3646101953e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,2,32,"Success",0.026317,17.487392,16.924647,0.003056,0.048587,0.033073,0.001094,0.005678,34.53093,12504,0,12500,6.999044434e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,3,32,"Success",0.041552,17.409175,17.373806,0.002913,0.040871,0.031287,0.001483,0.0064,34.90862,12504,0,12500,6.3706987372e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,4,32,"Success",0.032424,17.821363,18.939424,0.003006,0.040091,0.036026,0.001575,0.006187,36.881065,12504,0,12500,6.3706987372e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,5,32,"Success",0.033664,17.398591,15.09007,0.002323,0.030112,0.028106,0.000947,0.004195,32.588783,12504,0,12500,6.2871563607e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,6,32,"Success",0.023743,14.669673,14.700812,0.001886,0.031341,0.025662,0.000879,0.003271,29.457746,12504,0,12500,6.5652011646e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,7,32,"Success",0.021369,14.717732,14.568713,0.001617,0.030442,0.025653,0.000746,0.003272,29.370107,12504,0,12500,6.4804448787e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,8,32,"Success",0.020845,14.713174,14.715272,0.002151,0.031834,0.027883,0.000781,0.003459,29.515959,12504,0,12500,6.0957519546e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,9,32,"Success",0.021702,14.70112,14.825737,0.002374,0.029118,0.027584,0.000952,0.003999,29.613111,12504,0,12500,6.2455770985e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,10,32,"Success",0.022613,14.681031,14.695083,0.001885,0.030921,0.025736,0.00092,0.003325,29.462039,12504,0,12500,6.3706987372e-08,0
"Fftw","Inplace","Real","float",1,"radix357",3125,0,0,11,32,"Success",0.022182,14.638241,14.717361,0.002518,0.031154,0.025835,0.000926,0.00332,29.442093,12504,0,12500,6.3706987372e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,0,24,"Warmup",0.000728,12.536629,12.156211,0.004688,0.059971,0.067359,0.001651,0.004167,24.832083,26248,0,26244,6.6317856354e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,1,24,"Warmup",0.003655,12.183637,12.103075,0.003407,0.06337,0.067541,0.001633,0.003419,24.430683,26248,0,26244,6.4543188086e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,2,24,"Success",0.003272,12.234013,12.114021,0.004603,0.064127,0.067433,0.001708,0.003621,24.493486,26248,0,26244,6.4543188086e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,3,24,"Success",0.003426,12.102373,12.076233,0.00286,0.06406,0.067335,0.001532,0.003569,24.321946,26248,0,26244,6.4543188086e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,4,24,"Success",0.003386,12.095652,12.08928,0.002632,0.063235,0.067548,0.001466,0.003333,24.327056,26248,0,26244,6.4543188086e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,5,24,"Success",0.003292,12.110608,12.072926,0.004048,0.063483,0.067802,0.001648,0.003442,24.327865,26248,0,26244,6.4543188086e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,6,24,"Success",0.003346,12.218108,12.051191,0.003692,0.064022,0.067383,0.001596,0.003554,24.413423,26248,0,26244,6.4543188086e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,7,24,"Success",0.003329,12.206675,12.126603,0.003524,0.060908,0.06762,0.001621,0.004079,24.474981,26248,0,26244,6.6317856354e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,8,24,"Success",0.003531,12.208825,12.067992,0.003081,0.062821,0.067414,0.001512,0.003411,24.419335,26248,0,26244,6.4543188086e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,9,24,"Success",0.00323,12.167516,12.072984,0.003694,0.063648,0.06726,0.00171,0.003611,24.384249,26248,0,26244,6.4543188086e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,10,24,"Success",0.003267,12.284085,12.668917,0.005286,0.071827,0.080458,0.002552,0.006631,25.123895,26248,0,26244,6.2750287685e-08,0
"Fftw","Inplace","Real","float",1,"radix357",6561,0,0,11,24,"Success",0.004544,15.60407,12.130674,0.004316,0.063966,0.070186,0.001676,0.003457,27.883622,26248,0,26244,6.4543188086e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,0,33,"Warmup",0.000779,30.607394,31.743672,0.010005,0.153267,0.156972,0.003661,0.006155,62.682647,62504,0,62500,8.5844443658e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,1,33,"Warmup",0.003811,30.526792,31.720648,0.010358,0.160305,0.156501,0.003673,0.006878,62.589725,62504,0,62500,8.3660392182e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,2,33,"Success",0.003605,30.526403,31.650384,0.010639,0.154674,0.159252,0.003671,0.00523,62.514659,62504,0,62500,7.9426148834e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,3,33,"Success",0.003668,30.500446,31.629848,0.009837,0.154561,0.155671,0.003659,0.006003,62.464321,62504,0,62500,8.6286020175e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,4,33,"Success",0.003555,30.518221,31.647309,0.010604,0.153961,0.164836,0.003643,0.006428,62.509271,62504,0,62500,8.6260210223e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,5,33,"Success",0.003779,30.501432,31.577337,0.009892,0.153962,0.155605,0.003725,0.005992,62.412523,62504,0,62500,8.4640562987e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,6,33,"Success",0.003724,30.480067,31.669445,0.010609,0.152501,0.156297,0.003712,0.00677,62.483941,62504,0,62500,8.4640562987e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,7,33,"Success",0.003702,30.457088,31.72112,0.010155,0.15303,0.159247,0.003635,0.006212,62.514804,62504,0,62500,8.3660392182e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,8,33,"Success",0.004073,30.87319,31.866872,0.010551,0.170664,0.156639,0.003732,0.00775,63.094165,62504,0,62500,6.9640551986e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,9,33,"Success",0.003589,30.769617,31.587842,0.010304,0.156871,0.163313,0.003701,0.006408,62.702382,62504,0,62500,6.9640551986e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,10,33,"Success",0.003891,30.492392,31.579739,0.010269,0.151085,0.156199,0.003626,0.006257,62.404452,62504,0,62500,8.3660392182e-08,0
"Fftw","Inplace","Real","float",1,"radix357",15625,0,0,11,33,"Success",0.003547,30.923216,31.769388,0.009945,0.155935,0.155752,0.003634,0.006487,63.028662,62504,0,62500,6.9640551986e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,0,39,"Warmup",0.000675,7.67719,7.499364,0.012046,0.190097,0.189847,0.003958,0.006167,15.580035,67232,0,67228,7.0520063159e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,1,39,"Warmup",0.003744,7.60455,7.415539,0.008876,0.189242,0.189864,0.003881,0.005694,15.421955,67232,0,67228,7.0520063159e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,2,39,"Success",0.003716,7.61454,7.396213,0.00918,0.187424,0.19258,0.004099,0.005567,15.413959,67232,0,67228,7.0520063159e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,3,39,"Success",0.003491,7.613739,7.389843,0.009434,0.188722,0.189682,0.003832,0.00567,15.40509,67232,0,67228,7.0520063159e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,4,39,"Success",0.003551,7.644703,7.395071,0.009379,0.19552,0.189494,0.003982,0.005779,15.448063,67232,0,67228,7.0520063159e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,5,39,"Success",0.003483,7.629272,7.452889,0.011425,0.190646,0.190134,0.003875,0.006107,15.488507,67232,0,67228,7.0520063159e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,6,39,"Success",0.003685,7.655242,7.424426,0.010343,0.187934,0.188812,0.003836,0.005711,15.480664,67232,0,67228,7.0520063159e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,7,39,"Success",0.003452,7.660219,7.430337,0.010157,0.192048,0.189315,0.003977,0.005824,15.495966,67232,0,67228,7.0520063159e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,8,39,"Success",0.00358,7.660033,7.424675,0.010022,0.188415,0.189752,0.003888,0.00599,15.487245,67232,0,67228,7.0520063159e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,9,39,"Success",0.003516,7.597384,7.502631,0.010365,0.190629,0.189578,0.003855,0.005839,15.504705,67232,0,67228,7.0520063159e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,10,39,"Success",0.003506,7.57824,7.418486,0.009197,0.18873,0.192081,0.003871,0.005767,15.400569,67232,0,67228,7.0520063159e-08,0
"Fftw","Inplace","Real","float",1,"radix357",16807,0,0,11,39,"Success",0.003547,7.582779,7.393371,0.008203,0.187767,0.214615,0.00673,0.00792,15.405475,67232,0,67228,7.0520063159e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,0,25,"Warmup",0.000691,23.308562,24.139546,0.013362,0.212442,0.224512,0.004597,0.007536,47.911984,78736,0,78732,6.0707867467e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,1,25,"Warmup",0.003747,23.098097,24.15295,0.013061,0.202803,0.235996,0.005039,0.007024,47.719384,78736,0,78732,6.2054291125e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,2,25,"Success",0.003726,23.183444,24.294551,0.012817,0.211175,0.225976,0.004674,0.007334,47.944494,78736,0,78732,6.2054291125e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,3,25,"Success",0.003689,23.169517,24.19416,0.012964,0.211167,0.225758,0.004818,0.007113,47.829868,78736,0,78732,6.2054291125e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,4,25,"Success",0.003818,23.349254,24.404794,0.012994,0.203764,0.225728,0.00475,0.007094,48.212964,78736,0,78732,6.2054291125e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,5,25,"Success",0.00385,23.16847,24.14771,0.013399,0.202159,0.225169,0.004783,0.007208,47.773408,78736,0,78732,6.2486818467e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,6,25,"Success",0.003593,23.128876,24.309091,0.014214,0.20495,0.225708,0.004754,0.007367,47.899223,78736,0,78732,6.2054291125e-08,0
"Fftw","Inplace","Real","float",1,"radix357",19683,0,0,7,25,"Success",0.003568,23.329235,24.228758,0.013636,0.202771,0.22548,0.004439,0.007078,48.015607,78736,0,78732,6.2054291125e-08,0
